Liquid Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Liquefaction Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leakage,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Compression Efficiency,Transmission Length,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.07596679,74.1265154,8.32569742,0.02812135,100,0.01523848,0.03399138,165,9.23398418,354723.966,1.1078547,1.01983654,0.93728456,0.89975984,1.15202987,2.4719,2.0605,0.62243242,5.15483242,,0.07596679,74.1265154,0.01600804,0.00359635,0.00023759,165,9.23398418,354723.966,1.1078547,1.01983654,0.93728456,0.89975984,1.15202987,100,0.4345,3.0788,1.68292243,5.19622243
0.14368315,65.9702873,12.4333014,0.02044467,100,0.01169389,0.01881212,186,10.0855094,327184.308,1.0867157,1.19238441,1.04224839,1.06704609,0.92770112,3.1982,2.7546,0.79424524,6.74704524,,0.14368315,65.9702873,0.01919056,0.00588718,0.00034703,186,10.0855094,327184.308,1.0867157,1.19238441,1.04224839,1.06704609,0.92770112,100,0.4379,3.2445,2.34058836,6.02298836
0.15846274,78.6577559,13.94875,0.03764959,100,0.01747645,0.02488742,156,11.0678659,360345.829,0.99863524,1.07395976,1.0955204,0.96323593,1.07305048,3.32,2.8795,0.7189596,6.9184596,,0.15846274,78.6577559,0.02441934,0.00525224,0.00029765,156,11.0678659,360345.829,0.99863524,1.07395976,1.0955204,0.96323593,1.07305048,100,0.4365,3.01,2.21637518,5.66287518
0.12608367,75.2977467,14.6942477,0.01854341,100,0.01410619,0.007857,163,10.8600622,292012.179,0.98866644,1.11377828,1.0963285,0.95002062,1.0172436,2.86,2.4742,0.72730902,6.06150902,,0.12608367,75.2977467,0.01759126,0.00335644,0.00039326,163,10.8600622,292012.179,0.98866644,1.11377828,1.0963285,0.95002062,1.0172436,100,0.4364,3.0638,2.11645699,5.61665699
0.09923387,88.3862925,9.35967493,0.03625044,100,0.01339135,0.03616169,139,7.99439058,348378.122,1.0965157,1.00209572,0.94578047,0.80845182,1.09396274,2.7508,2.3131,0.54444206,5.60834206,,0.09923387,88.3862925,0.02799558,0.00475014,0.00035666,139,7.99439058,348378.122,1.0965157,1.00209572,0.94578047,0.80845182,1.09396274,100,0.4358,2.8664,1.59868149,4.90088149
0.22590458,85.6464767,13.9986815,0.03422276,100,0.01716138,0.02065813,143,10.8223448,285338.128,1.00869122,1.01376255,1.01619992,1.03093369,0.88769581,4.0766,3.6026,0.66590274,8.34510274,,0.22590458,85.6464767,0.01201075,0.00274804,0.0002573,143,10.8223448,285338.128,1.00869122,1.01376255,1.01619992,1.03093369,0.88769581,100,0.4339,2.8944,2.33813698,5.66643698
0.08126053,61.6495275,7.05603075,0.03978999,100,0.01382404,0.03012808,199,9.61569448,211826.217,0.91846385,0.82834113,1.09077473,1.00227764,0.85658796,2.2811,1.9254,0.8445244,5.0510244,,0.08126053,61.6495275,0.04553943,0.00177687,0.00038033,199,9.61569448,211826.217,0.91846385,0.82834113,1.09077473,1.00227764,0.85658796,100,0.4351,3.3474,2.21233493,5.99483493
0.21017407,88.9671612,14.6761928,0.00993571,100,0.01965299,0.00902598,138,8.0214658,338937.056,0.83114061,1.01428545,0.91101794,1.15731947,0.89435561,3.6304,3.2358,0.58959274,7.45579274,,0.21017407,88.9671612,0.04577562,0.00284176,0.00020575,138,8.0214658,338937.056,0.83114061,1.01428545,0.91101794,1.15731947,0.89435561,100,0.4383,2.864,2.09972114,5.40202114
0.18011096,72.605176,14.0431886,0.02648784,100,0.0104621,0.02905851,169,7.93957787,348578.298,0.95215058,0.86468327,0.86954126,1.10259912,1.19376304,3.5171,3.0435,0.65000987,7.21060987,,0.18011096,72.605176,0.01914751,0.00476143,0.00031659,169,7.93957787,348578.298,0.95215058,0.86468327,0.86954126,1.10259912,1.19376304,100,0.4322,3.1112,2.13792419,5.68132419
0.06655511,81.4682961,10.5016837,0.02041067,100,0.01007277,0.01343999,150,9.34188583,325404.179,1.09544334,1.17206085,1.08564095,0.98960278,0.87416146,2.3233,1.9369,0.63682735,4.89702735,,0.06655511,81.4682961,0.03152986,0.00302207,0.00030461,150,9.34188583,325404.179,1.09544334,1.17206085,1.08564095,0.98960278,0.87416146,100,0.4392,2.9626,1.69516577,5.09696577
0.09566003,60.6062651,14.209332,0.01738587,100,0.01073039,0.04091727,202,9.20138011,245780.361,1.14969993,1.02975008,0.80119629,1.12706764,1.13559053,2.7393,2.2895,0.66696993,5.69576993,,0.09566003,60.6062651,0.04006975,0.00290001,0.00039249,202,9.20138011,245780.361,1.14969993,1.02975008,0.80119629,1.12706764,1.13559053,100,0.4378,3.3684,1.85168158,5.65788158
0.18131419,57.99119,12.0703692,0.00937016,100,0.01937635,0.04590792,211,8.35029185,267530.024,1.13985624,1.04731824,0.93438048,0.91984904,1.00194247,3.716,3.1923,0.8432688,7.7515688,,0.18131419,57.99119,0.03221921,0.00230312,0.00034116,211,8.35029185,267530.024,1.13985624,1.04731824,0.93438048,0.91984904,1.00194247,100,0.4371,3.4291,2.56030232,6.42650232
0.11630802,69.5761347,8.7004571,0.01931695,100,0.02043171,0.04634542,176,8.73585463,314211.214,1.12143903,1.06756012,1.12868414,1.12185018,1.01568859,2.9555,2.4983,0.80041209,6.25421209,,0.11630802,69.5761347,0.04781879,0.00178099,0.00026103,176,8.73585463,314211.214,1.12143903,1.06756012,1.12868414,1.12185018,1.01568859,100,0.4395,3.1776,2.23251035,5.84961035
0.19979003,56.384964,12.1727767,0.03874961,100,0.01149885,0.03407521,217,8.19247243,297675.431,0.84521427,0.97255275,1.13475118,1.0905143,1.14666836,3.6419,3.1718,1.0139112,7.8276112,,0.19979003,56.384964,0.01532554,0.00435378,0.00039587,217,8.19247243,297675.431,0.84521427,0.97255275,1.13475118,1.0905143,1.14666836,100,0.4336,3.4645,3.05150999,6.94960999
0.08569934,57.3834372,10.2953725,0.03037374,100,0.0181374,0.04689515,213,10.8990439,372657.478,0.82964816,0.86627257,0.86252728,0.83037937,0.877441,2.2876,1.9179,0.74559702,4.95109702,,0.08569934,57.3834372,0.03152934,0.00260994,0.00039809,213,10.8990439,372657.478,0.82964816,0.86627257,0.86252728,0.83037937,0.877441,100,0.4339,3.4419,1.9833265,5.8591265
0.13936241,51.8815517,9.16974592,0.05041609,100,0.01862051,0.02258437,236,7.94019272,267146.552,0.97868052,1.02127512,1.14122081,0.91319525,1.12769949,3.0666,2.658,1.07229359,6.79689359,,0.13936241,51.8815517,0.01135124,0.00452257,0.00026423,236,7.94019272,267146.552,0.97868052,1.02127512,1.14122081,0.91319525,1.12769949,100,0.4339,3.592,2.94334816,6.96924816
0.11194128,75.2171373,7.78069925,0.00787741,100,0.02032799,0.02751413,163,9.04015446,382288.587,0.98231072,0.87693722,0.92457628,1.06210344,0.98024719,2.713,2.3166,0.63001426,5.65961426,,0.11194128,75.2171373,0.04756755,0.00183461,0.00034926,163,9.04015446,382288.587,0.98231072,0.87693722,0.92457628,1.06210344,0.98024719,100,0.4362,3.0737,1.82256355,5.33246355
0.18492085,61.4706993,8.36742926,0.04038705,100,0.01518231,0.04368438,199,10.1880694,205569.851,0.83749619,0.8767617,1.17896028,1.08737919,1.07103684,3.4381,2.9849,0.96412612,7.38712612,,0.18492085,61.4706993,0.03955355,0.00206272,0.00032865,199,10.1880694,205569.851,0.83749619,0.8767617,1.17896028,1.08737919,1.07103684,100,0.4351,3.3453,2.87086672,6.65126672
0.12932278,56.9615126,12.325871,0.04884639,100,0.01728383,0.02927995,215,10.5234319,231031.787,1.12686324,1.03224452,0.99175987,1.16123626,0.80577219,3.1196,2.6732,0.86801793,6.66081793,,0.12932278,56.9615126,0.00439038,0.00636994,0.00022674,215,10.5234319,231031.787,1.12686324,1.03224452,0.99175987,1.16123626,0.80577219,100,0.4332,3.4475,2.44109905,6.32179905
0.18683339,58.2749653,9.39229155,0.04554908,100,0.01465158,0.04909,210,9.10044577,230267.107,1.19273062,1.0008045,1.1375936,0.91919405,1.065572,3.9105,3.3529,0.98263081,8.24603081,,0.18683339,58.2749653,0.04592901,0.00395713,0.00028033,210,9.10044577,230267.107,1.19273062,1.0008045,1.1375936,0.91919405,1.065572,100,0.4381,3.4281,2.92401444,6.79021444
0.18253318,58.5711527,9.85813379,0.03296513,100,0.01072567,0.03838445,209,8.20003595,367947.137,1.04394536,0.9652755,0.83983488,0.97550733,0.96419666,3.6728,3.1597,0.76287776,7.59537776,,0.18253318,58.5711527,0.047655,0.00202307,0.00025619,209,8.20003595,367947.137,1.04394536,0.9652755,0.83983488,0.97550733,0.96419666,100,0.4377,3.4208,2.39197632,6.25047632
0.22141535,55.9247208,11.5661101,0.04287668,100,0.01503768,0.00109123,219,9.90826662,305630.41,0.93303127,1.10246112,1.16494794,0.94015839,0.9193372,3.91,3.5018,1.0591862,8.4709862,,0.22141535,55.9247208,0.04944777,0.00594341,0.00029114,219,9.90826662,305630.41,0.93303127,1.10246112,1.16494794,0.94015839,0.9193372,100,0.4404,3.4938,3.23358371,7.16778371
0.07338095,67.44596,11.4375463,0.02805284,100,0.01020533,0.03436808,182,10.5299153,287602.508,1.04114985,1.12825186,0.98713627,0.92491176,0.8004669,2.3546,1.9591,0.70547178,5.01917178,,0.07338095,67.44596,0.02657816,0.0047183,0.00037363,182,10.5299153,287602.508,1.04114985,1.12825186,0.98713627,0.92491176,0.8004669,100,0.4378,3.2164,1.8737057,5.5279057
0.17389804,82.9331493,13.2809749,0.01115098,100,0.01315755,0.0249126,148,8.45595334,252497.16,1.00837374,1.10680482,1.16080356,0.82593138,0.8157553,3.4368,2.9834,0.72428102,7.14448102,,0.17389804,82.9331493,0.00653799,0.00353883,0.00023546,148,8.45595334,252497.16,1.00837374,1.10680482,1.16080356,0.82593138,0.8157553,100,0.4348,2.936,2.29224018,5.66304018
0.07001244,61.8061495,9.63197947,0.00803224,100,0.01024631,0.00160433,198,7.95368271,264448.583,1.14677262,0.8112859,1.03832712,0.9704603,0.90054481,2.387,2.0028,0.79843283,5.18823283,,0.07001244,61.8061495,0.00154551,0.00252215,0.00027233,198,7.95368271,264448.583,1.14677262,0.8112859,1.03832712,0.9704603,0.90054481,100,0.429,3.3228,2.07104364,5.82284364
0.21389755,87.0712471,13.3742881,0.00517849,100,0.0106514,0.03432262,141,8.99827888,207525.074,0.87381172,1.02367446,1.17064385,1.01506283,0.86988976,3.7296,3.2527,0.71910274,7.70140274,,0.21389755,87.0712471,0.03082022,0.00426538,0.00036213,141,8.99827888,207525.074,0.87381172,1.02367446,1.17064385,1.01506283,0.86988976,100,0.4365,2.8849,2.43527285,5.75667285
0.12863067,80.0672483,8.89211702,0.03339835,100,0.01423442,0.00203405,153,8.11449008,337193.859,0.80356269,1.06113055,0.92814865,0.8829293,0.89765794,2.6925,2.3551,0.60289086,5.65049086,,0.12863067,80.0672483,0.02897108,0.0044683,0.00029962,153,8.11449008,337193.859,0.80356269,1.06113055,0.92814865,0.8829293,0.89765794,100,0.4369,2.9865,1.83746257,5.26086257
0.12338349,89.7428226,14.5037646,0.04250986,100,0.01174829,0.00649309,137,8.84724276,332567.179,1.03322706,0.91642454,1.07940536,0.82774317,1.1846947,2.9367,2.5311,0.61063549,6.07843549,,0.12338349,89.7428226,0.03709175,0.00267471,0.00021624,137,8.84724276,332567.179,1.03322706,0.91642454,1.07940536,0.82774317,1.1846947,100,0.4354,2.851,1.84331699,5.12971699
0.17771403,60.2150965,9.92645502,0.04418716,100,0.01705839,0.01514985,203,10.7299033,343179.643,1.0624722,0.89992936,1.06517019,1.01161077,0.97854946,3.5946,3.1513,0.90181335,7.64771335,,0.17771403,60.2150965,0.00740656,0.00418263,0.00020384,203,10.7299033,343179.643,1.0624722,0.89992936,1.06517019,1.01161077,0.97854946,100,0.4313,3.3623,2.69770563,6.49130563
0.19714772,70.3594971,12.5224319,0.05265866,100,0.01278177,0.02410853,174,11.0689461,374046.814,0.88307972,0.97067516,0.80522771,1.08455346,0.80726483,3.6719,3.2188,0.64083667,7.53153667,,0.19714772,70.3594971,0.03456103,0.00457317,0.00021107,174,11.0689461,374046.814,0.88307972,0.97067516,0.80522771,1.08455346,0.80726483,100,0.4361,3.1571,2.17250773,5.76570773
0.10473504,89.1808462,12.0763021,0.01544445,100,0.0125005,0.03523049,137,10.5137774,202755.058,0.87640643,0.84396651,0.97553921,1.15306232,1.08972814,2.4941,2.1177,0.55634433,5.16814433,,0.10473504,89.1808462,0.02590071,0.00230821,0.00033117,137,10.5137774,202755.058,0.87640643,0.84396651,0.97553921,1.15306232,1.08972814,100,0.4327,2.8461,1.64466505,4.92346505
0.14577314,60.715704,11.8536296,0.03882007,100,0.01645552,0.03572551,202,10.8304664,272332.633,1.05615778,0.86306207,0.99320369,0.82521536,1.18508551,3.2331,2.776,0.82806648,6.83716648,,0.14577314,60.715704,0.04033199,0.00444679,0.00024992,202,10.8304664,272332.633,1.05615778,0.86306207,0.99320369,0.82521536,1.18508551,100,0.435,3.3682,2.40931492,6.21251492
0.12537914,62.2159624,9.69077921,0.02519452,100,0.01437722,0.03382521,197,11.1481314,253652.036,1.09397378,0.92241681,0.84673128,1.11985719,1.04371841,2.9986,2.5573,0.69996721,6.25586721,,0.12537914,62.2159624,0.03860875,0.00613029,0.00027251,197,11.1481314,253652.036,1.09397378,0.92241681,0.84673128,1.11985719,1.04371841,100,0.4358,3.3322,2.0411516,5.8091516
0.0811024,89.3636894,10.8660102,0.05208968,100,0.01585896,0.02038207,137,9.79673297,221113.598,1.06532745,0.82998664,1.00912919,0.9273412,0.92228272,2.4676,2.0833,0.55978991,5.11068991,,0.0811024,89.3636894,0.00513847,0.0024863,0.00039802,137,9.79673297,221113.598,1.06532745,0.82998664,1.00912919,0.9273412,0.92228272,100,0.4298,2.8383,1.56228158,4.83038158
0.17526339,72.2672224,14.5018201,0.03490892,100,0.01442983,0.03248816,169,9.50502334,235360.324,0.95323577,1.19609568,1.17130013,1.00933425,1.1253103,3.4516,2.9936,0.82493213,7.27013213,,0.17526339,72.2672224,0.0416517,0.00640132,0.00036036,169,9.50502334,235360.324,0.95323577,1.19609568,1.17130013,1.00933425,1.1253103,100,0.441,3.1229,2.53156746,6.09546746
0.18420665,55.988512,13.2485385,0.0281822,100,0.01423287,0.01745704,219,10.9774016,376773.989,1.04728308,0.83636587,1.03325324,1.02518389,1.03587306,3.6391,3.1796,0.93979115,7.75849115,,0.18420665,55.988512,0.04532853,0.00361211,0.00020437,219,10.9774016,376773.989,1.04728308,0.83636587,1.03325324,1.02518389,1.03587306,100,0.4352,3.4896,2.80978799,6.73458799
0.19415525,89.351716,7.99917078,0.03247523,100,0.01996502,0.04076273,137,7.91842546,323502.481,1.07545705,1.17620919,0.89062757,1.172348,1.19780948,3.8321,3.3218,0.5694405,7.7233405,,0.19415525,89.351716,0.0172258,0.00336592,0.00021572,137,7.91842546,323502.481,1.07545705,1.17620919,0.89062757,1.172348,1.19780948,100,0.4374,2.8454,1.9946466,5.2774466
0.07585434,55.7830429,9.38549185,0.03665024,100,0.01448502,0.02177946,219,11.0237295,217768.395,0.80629711,1.04438236,1.05402799,0.928387,1.11201375,2.0823,1.7639,0.89912595,4.74532595,,0.07585434,55.7830429,0.00109891,0.00329932,0.00027365,219,11.0237295,217768.395,0.80629711,1.04438236,1.05402799,0.928387,1.11201375,100,0.433,3.4728,2.31538336,6.22118336
0.11269131,89.9318457,7.80538988,0.03766578,100,0.01724555,0.00641595,136,10.306099,214208.877,0.95885539,0.943104,0.83867359,1.08201854,1.10928724,2.6609,2.3076,0.49621051,5.46471051,,0.11269131,89.9318457,0.03696185,0.00518591,0.00034492,136,10.306099,214208.877,0.95885539,0.943104,0.83867359,1.08201854,1.10928724,100,0.4359,2.8433,1.53082327,4.81002327
0.09947991,73.8229656,7.73146009,0.04260306,100,0.01145582,0.03798795,166,10.3754506,353996.718,0.95797014,1.18223436,1.1618587,0.9407347,1.16225264,2.5907,2.1852,0.76047426,5.53637426,,0.09947991,73.8229656,0.03597932,0.0034027,0.00028808,166,10.3754506,353996.718,0.95797014,1.18223436,1.1618587,0.9407347,1.16225264,100,0.4399,3.0955,2.10109288,5.63649288
0.22159606,76.2903261,8.05084848,0.02010643,100,0.01463087,0.02292286,161,8.94146919,258492.696,0.97235169,1.16501744,0.88572626,1.10248163,1.19883049,3.9323,3.4674,0.65749093,8.05719093,,0.22159606,76.2903261,0.03453459,0.00356529,0.00038652,161,8.94146919,258492.696,0.97235169,1.16501744,0.88572626,1.10248163,1.19883049,100,0.4395,3.0547,2.3016028,5.7958028
0.09665258,89.4417763,12.1863456,0.03092531,100,0.01993389,0.04914006,137,10.6576504,386179.173,0.97298088,0.81288574,1.14285378,1.07890179,1.17977822,2.5964,2.178,0.63229892,5.40669892,,0.09665258,89.4417763,0.02356688,0.00518174,0.00027928,137,10.6576504,386179.173,0.97298088,0.81288574,1.14285378,1.07890179,1.17977822,100,0.4319,2.8461,1.78872882,5.06672882
0.22340063,65.9051847,9.74873018,0.0297453,100,0.0114677,0.01020087,186,9.47550044,246624.935,0.84931998,0.81682742,1.18215179,1.15763862,0.90279176,3.8044,3.3903,0.92568541,8.12038541,,0.22340063,65.9051847,0.03152208,0.00337526,0.00020818,186,9.47550044,246624.935,0.84931998,0.81682742,1.18215179,1.15763862,0.90279176,100,0.433,3.2462,2.93825347,6.61745347
0.09504507,70.6057835,9.47036314,0.04299576,100,0.01742173,0.04657167,173,9.52764094,215231.287,0.92083616,0.90281599,0.97257476,1.19120371,1.19566958,2.4808,2.0917,0.68402067,5.25652067,,0.09504507,70.6057835,0.02451044,0.00352559,0.00035017,173,9.52764094,215231.287,0.92083616,0.90281599,0.97257476,1.19120371,1.19566958,100,0.4336,3.1445,1.89122776,5.46932776
0.19666153,50.8247614,13.1700311,0.03982152,100,0.01373072,0.04459417,241,9.20857115,242509.401,1.0813374,0.9988025,1.10214453,1.09990652,1.06103923,3.8912,3.353,1.08723307,8.33143307,,0.19666153,50.8247614,0.03251508,0.00547919,0.00025354,241,9.20857115,242509.401,1.0813374,0.9988025,1.10214453,1.09990652,1.06103923,100,0.4363,3.6338,3.20243001,7.27253001
0.18890239,58.2891083,14.4990401,0.0259061,100,0.01065135,0.02300636,210,9.97183568,201638.901,0.91362095,1.09077022,1.00978627,1.17634652,1.03514645,3.51,3.0698,0.8894064,7.4692064,,0.18890239,58.2891083,0.040745,0.0063781,0.00024683,210,9.97183568,201638.901,0.91362095,1.09077022,1.00978627,1.17634652,1.03514645,100,0.439,3.4274,2.72649723,6.59289723
0.07267943,87.0427084,12.2185597,0.052334,100,0.01941316,0.01510806,141,10.2123488,268057.716,0.81193423,0.85535185,1.08747692,1.17896793,1.12320669,2.0862,1.7693,0.60831603,4.46381603,,0.07267943,87.0427084,0.03047642,0.00515765,0.0003391,141,10.2123488,268057.716,0.81193423,0.85535185,1.08747692,1.17896793,1.12320669,100,0.4335,2.884,1.64362517,4.96112517
0.12201053,60.8486843,13.7582164,0.04417963,100,0.01684986,0.02691475,201,10.0526248,374833.167,1.04974833,1.05650918,1.0902061,0.90217688,0.97381918,2.9763,2.5425,0.87968102,6.39848102,,0.12201053,60.8486843,0.02697608,0.00256281,0.00038039,201,10.0526248,374833.167,1.04974833,1.05650918,1.0902061,0.90217688,0.97381918,100,0.4366,3.3559,2.43875446,6.23125446
0.17471788,73.8729906,14.8059373,0.01601016,100,0.01766741,0.02689337,166,9.50166492,237564.313,1.03034387,1.1937753,0.99124956,1.0105211,0.85494354,3.4818,3.0283,0.71051012,7.22061012,,0.17471788,73.8729906,0.02435038,0.0061334,0.00030108,166,9.50166492,237564.313,1.03034387,1.1937753,0.99124956,1.0105211,0.85494354,100,0.4386,3.092,2.25378331,5.78438331
0.10316529,78.3992577,14.6790442,0.05399006,100,0.01475509,0.03312395,156,10.50525,292565.548,1.0577095,1.18955925,0.92025514,1.02443211,0.89393876,2.7669,2.3397,0.59642809,5.70302809,,0.10316529,78.3992577,0.01241405,0.00280794,0.00029888,156,10.50525,292565.548,1.0577095,1.18955925,0.92025514,1.02443211,0.89393876,100,0.437,3.0052,1.72396505,5.16616505
0.09972207,63.3248854,9.22659731,0.00677467,100,0.0126957,0.03298078,193,10.4563901,342081.439,1.06525283,1.00301325,0.92164116,1.0450299,0.94416482,2.6667,2.2473,0.72245297,5.63645297,,0.09972207,63.3248854,0.04892205,0.00219637,0.00029228,193,10.4563901,342081.439,1.06525283,1.00301325,0.92164116,1.0450299,0.94416482,100,0.4386,3.3061,1.99659861,5.74129861
0.13414094,57.1883869,9.01298857,0.03988025,100,0.01938129,0.02167685,214,9.58467963,350282.824,0.83982382,0.95796239,0.97080741,1.10549014,1.14064677,2.8385,2.4652,0.85415884,6.15785884,,0.13414094,57.1883869,0.03875857,0.00517139,0.00020912,214,9.58467963,350282.824,0.83982382,0.95796239,0.97080741,1.10549014,1.14064677,100,0.4364,3.4534,2.41916032,6.30896032
0.19253757,59.4779825,12.5327859,0.02071823,100,0.01739065,0.01726527,206,11.2933091,283794.153,1.17855077,0.87239678,0.98565855,0.93647382,0.90730121,3.8407,3.3631,0.86488324,8.06868324,,0.19253757,59.4779825,0.02092673,0.00322869,0.00032902,206,11.2933091,283794.153,1.17855077,0.87239678,0.98565855,0.93647382,0.90730121,100,0.4326,3.3885,2.66072317,6.48182317
0.06015905,53.9714432,10.2068267,0.01398092,100,0.01653466,0.01994157,227,8.96248338,340502.083,1.11598873,0.97702625,1.07094007,1.03311951,1.07822545,2.2791,1.8907,0.93418964,5.10398964,,0.06015905,53.9714432,0.01243291,0.00486578,0.00034859,227,8.96248338,340502.083,1.11598873,0.97702625,1.07094007,1.03311951,1.07822545,100,0.4333,3.532,2.3369503,6.3022503
0.17262911,67.8571844,8.90956163,0.02956632,100,0.01672596,0.04274042,180,7.98799558,360395.324,0.85908046,0.91039755,1.1328867,0.81109798,1.09554899,3.3403,2.8844,0.84947063,7.07417063,,0.17262911,67.8571844,0.03840927,0.00482969,0.00028793,180,7.98799558,360395.324,0.85908046,0.91039755,1.1328867,0.81109798,1.09554899,100,0.4355,3.2047,2.56696906,6.20716906
0.1728572,50.38661,12.7776484,0.02772946,100,0.01007904,0.00997077,243,10.2737077,262185.729,0.96742983,1.17807405,1.10168338,0.93922942,0.94634764,3.3724,2.9559,1.07834749,7.40664749,,0.1728572,50.38661,0.01006836,0.00528337,0.00020734,243,10.2737077,262185.729,0.96742983,1.17807405,1.10168338,0.93922942,0.94634764,100,0.4365,3.6387,3.10208749,7.17728749
0.1832993,74.8077059,10.0497956,0.0486479,100,0.01089701,0.01798284,164,8.24668732,399460.638,0.8163878,1.16337788,1.09923868,1.03616312,0.80112007,3.4171,2.9981,0.76208459,7.17728459,,0.1832993,74.8077059,0.00633347,0.00234086,0.0003529,164,8.24668732,399460.638,0.8163878,1.16337788,1.09923868,1.03616312,0.80112007,100,0.4358,3.0675,2.41104873,5.91434873
