Liquid Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Liquefaction Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leakage,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Pipeline Station Capital Cost,Pipeline Capital Cost,Transmission Length,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.06700161,54.9812508,10.0970359,0.03568214,100,0.01144477,0.03807579,19,10.6307183,287416.279,0.98665199,0.90859115,0.84558129,0.80118802,1.14129021,2.9941,2.416,0.74796063,6.15806063,,0.06700161,54.9812508,0.00148553,0.00243072,0.00030172,19,10.6307183,287416.279,0.98665199,0.90859115,0.84558129,0.80118802,100,1.14129021,2.3234,3.5892,1.92849524,7.84109524
0.07423137,88.935504,13.2899137,0.04099093,100,0.01124285,0.01502407,12,9.41251178,232349.956,1.0873136,0.8458153,0.86628189,1.19196708,0.95105302,3.2496,2.6456,0.48980249,6.38500249,,0.07423137,88.935504,0.00847847,0.0035789,0.00022652,12,9.41251178,232349.956,1.0873136,0.8458153,0.86628189,1.19196708,100,0.95105302,2.3226,2.9122,1.37889625,6.61369625
0.20974987,55.4970646,11.0199695,0.01340964,100,0.01131772,0.02966503,18,10.7729073,223212.779,1.10654097,0.84492033,0.84860549,0.85608027,0.96393206,4.8035,4.081,0.82146348,9.70596348,,0.20974987,55.4970646,0.01882573,0.00272472,0.00038744,18,10.7729073,223212.779,1.10654097,0.84492033,0.84860549,0.85608027,100,0.96393206,2.3239,3.5041,2.62634758,8.45434758
0.1360253,82.6111841,8.70755243,0.02642879,100,0.01773594,0.00666947,13,8.35503683,248992.479,1.10728269,1.1264354,0.90283957,1.14704015,0.94388301,3.9564,3.336,0.57996179,7.87236179,,0.1360253,82.6111841,0.03920673,0.00476305,0.0002767,13,8.35503683,248992.479,1.10728269,1.1264354,0.90283957,1.14704015,100,0.94388301,2.3341,3.0317,1.80783665,7.17363665
0.06571199,72.3564148,9.79303122,0.04906198,100,0.02095636,0.03334669,14,9.24701536,388532.746,1.03835163,0.97829692,0.96204991,0.87502434,1.09160473,3.1185,2.5216,0.64892548,6.28902548,,0.06571199,72.3564148,0.01583144,0.00209691,0.00039023,14,9.24701536,388532.746,1.03835163,0.97829692,0.96204991,0.87502434,100,1.09160473,2.3271,3.1264,1.69489097,7.14839097
0.10945805,61.3157034,11.5141377,0.03283318,100,0.02091847,0.04887248,17,9.37676492,252623.069,1.08188586,1.11346571,1.10922909,1.12543018,0.9048908,3.6859,3.0244,0.88308986,7.59338986,,0.10945805,61.3157034,0.04984425,0.00463502,0.00034042,17,9.37676492,252623.069,1.08188586,1.11346571,1.10922909,1.12543018,100,0.9048908,2.3352,3.4258,2.3978437,8.1588437
0.17687708,70.478735,10.964561,0.0434906,100,0.01161126,0.02600548,15,8.71074517,201869.833,0.94612207,1.19160669,0.81225734,0.95399191,0.87804358,4.1866,3.5465,0.63220784,8.36530784,,0.17687708,70.478735,0.00730974,0.00530832,0.00032905,15,8.71074517,201869.833,0.94612207,1.19160669,0.81225734,0.95399191,100,0.87804358,2.3317,3.2285,2.08120396,7.64140396
0.17037132,68.4255266,7.18379068,0.05463464,100,0.01277877,0.01288548,15,7.92534008,234098.661,1.14098153,0.99233105,0.80417604,1.1459604,0.80285079,4.4751,3.8046,0.64061925,8.92031925,,0.17037132,68.4255266,0.01062437,0.00575505,0.0003992,15,7.92534008,234098.661,1.14098153,0.99233105,0.80417604,1.1459604,100,0.80285079,2.3268,3.2258,2.07440201,7.62700201
0.08399405,81.5412712,11.0282111,0.03294734,100,0.01916869,0.00275755,13,10.6696509,285038.006,0.97396851,1.02750099,1.04627366,0.92684529,0.93362458,3.1283,2.5854,0.63176572,6.34546572,,0.08399405,81.5412712,0.02744757,0.00242469,0.00033472,13,10.6696509,285038.006,0.97396851,1.02750099,1.04627366,0.92684529,100,0.93362458,2.3299,3.0267,1.73222335,7.08882335
0.17203841,55.0124311,12.5734448,0.00721097,100,0.01548,0.00371572,19,8.78844543,336034,0.90388122,0.88009684,1.11148415,1.01221969,1.17880304,3.9702,3.3925,1.00797644,8.37067644,,0.17203841,55.0124311,0.01949624,0.00255059,0.00032618,19,8.78844543,336034,0.90388122,0.88009684,1.11148415,1.01221969,100,1.17880304,2.3249,3.5927,2.91871919,8.83631919
0.20454032,78.3540821,9.79794645,0.02580316,100,0.02091631,0.00680988,13,10.3240134,372546.542,0.98983526,0.85714681,1.02559791,0.8840874,1.18161433,4.5383,3.9231,0.71227434,9.17367434,,0.20454032,78.3540821,0.01879615,0.00624142,0.0003719,13,10.3240134,372546.542,0.98983526,0.85714681,1.02559791,0.8840874,100,1.18161433,2.3243,3.0225,2.3658265,7.7126265
0.09938302,79.2185068,12.2978463,0.01985602,100,0.02000073,0.00410974,13,11.1656781,287176.645,0.87309957,1.04421914,1.10378523,1.08131254,1.05230319,3.0994,2.5864,0.688104,6.373904,,0.09938302,79.2185068,0.00123422,0.00254127,0.00023296,13,11.1656781,287176.645,0.87309957,1.04421914,1.10378523,1.08131254,100,1.05230319,2.327,3.0215,1.91794212,7.26644212
0.18319058,59.2350388,7.78304434,0.05176693,100,0.01305879,0.02456962,17,9.26571481,270975.029,0.8292448,1.14897678,1.01993222,0.99161179,1.01442006,4.0594,3.467,0.88292439,8.40932439,,0.18319058,59.2350388,0.02750531,0.0045086,0.00021087,17,9.26571481,270975.029,0.8292448,1.14897678,1.01993222,0.99161179,100,1.01442006,2.3331,3.4212,2.68126951,8.43556951
0.22569801,75.631156,9.1045537,0.04124835,100,0.01552559,0.02078768,14,8.19042439,286781.967,1.12810435,1.02129462,0.84628925,1.13260906,1.12767255,5.1045,4.3745,0.64346551,10.1224655,,0.22569801,75.631156,0.00679724,0.00556389,0.00026652,14,8.19042439,286781.967,1.12810435,1.02129462,0.84628925,1.13260906,100,1.12767255,2.3271,3.126,2.28615287,7.73925287
0.17478551,62.3848248,13.5630946,0.02360415,100,0.01398338,0.04000351,17,8.62511418,268348.372,1.03904772,1.03743913,0.90093188,1.00945265,1.14983962,4.3569,3.6448,0.76088645,8.76258645,,0.17478551,62.3848248,0.0188079,0.00455603,0.00024948,17,8.62511418,268348.372,1.03904772,1.03743913,0.90093188,1.00945265,100,1.14983962,2.329,3.4173,2.36399034,8.11029034
0.12186412,74.6580935,12.2489381,0.00742008,100,0.01058589,0.0469277,14,11.1017345,338988.149,0.91906648,0.83581059,0.94053431,0.93649499,1.10024803,3.4983,2.8781,0.64222966,7.01862966,,0.12186412,74.6580935,0.03493815,0.00339747,0.00025603,14,11.1017345,338988.149,0.91906648,0.83581059,0.94053431,0.93649499,100,1.10024803,2.3258,3.1283,1.90494528,7.35904528
0.12980058,70.2619362,13.1629996,0.01135572,100,0.0152756,0.00324724,15,9.8679219,393511.784,0.92117271,0.99174774,0.93595529,1.11053479,1.18731148,3.5562,2.988,0.68314104,7.22734104,,0.12980058,70.2619362,0.04775416,0.00231817,0.00038498,15,9.8679219,393511.784,0.92117271,0.99174774,0.93595529,1.11053479,100,1.18731148,2.3317,3.2333,2.01713927,7.58213927
0.08806871,71.9023466,11.8691831,0.02222558,100,0.01295025,0.03690036,14,9.66619792,237191.188,1.16060996,1.11889498,0.9681366,0.92312171,1.06263216,3.5522,2.8904,0.6632201,7.1058201,,0.08806871,71.9023466,0.01306315,0.0045882,0.00020978,14,9.66619792,237191.188,1.16060996,1.11889498,0.9681366,0.92312171,100,1.06263216,2.3304,3.1289,1.8269753,7.2862753
0.14231478,83.9576817,13.4279742,0.02905667,100,0.01248482,0.0074648,12,9.64207499,325505.793,1.07637663,1.18463209,1.08181396,1.19942362,0.86416476,4.0089,3.3688,0.66008355,8.03778355,,0.14231478,83.9576817,0.00119607,0.00535919,0.00033591,12,9.64207499,325505.793,1.07637663,1.18463209,1.08181396,1.19942362,100,0.86416476,2.3307,2.9176,2.03023078,7.27853078
0.07802456,67.5372553,11.3612847,0.05031022,100,0.01226521,0.04025295,15,8.24981794,398419.893,1.02556195,0.92706635,0.83454046,0.95115621,1.0109431,3.263,2.6312,0.61551414,6.50971414,,0.07802456,67.5372553,0.03534112,0.00287446,0.00026204,15,8.24981794,398419.893,1.02556195,0.92706635,0.83454046,0.95115621,100,1.0109431,2.3283,3.2295,1.67100716,7.22880716
0.16047935,87.5711823,7.39854574,0.03395492,100,0.01663991,0.03695789,12,9.07461202,352941.239,0.84799442,1.1610873,1.17852254,1.13107522,1.01186917,3.8392,3.2331,0.69441027,7.76671027,,0.16047935,87.5711823,0.03802176,0.00429793,0.00021398,12,9.07461202,352941.239,0.84799442,1.1610873,1.17852254,1.13107522,100,1.01186917,2.3348,2.9246,2.17136681,7.43076681
0.19568858,75.6814718,13.7540517,0.02257917,100,0.02044588,0.0049439,14,8.33988709,347710.884,1.03870273,0.86098387,1.01276836,1.1765311,0.85106466,4.5363,3.8945,0.72117081,9.15197081,,0.19568858,75.6814718,0.02506303,0.00441181,0.00026993,14,8.33988709,347710.884,1.03870273,0.86098387,1.01276836,1.1765311,100,0.85106466,2.3252,3.1268,2.34859595,7.80059595
0.07948654,62.5843716,13.685554,0.03823004,100,0.01351487,0.02152528,16,10.3185481,383374.274,1.06568918,0.80712411,0.84304881,1.02958624,1.01228507,3.3192,2.6954,0.66809399,6.68269399,,0.07948654,62.5843716,0.01263986,0.00303293,0.00034594,16,10.3185481,383374.274,1.06568918,0.80712411,0.84304881,1.02958624,100,1.01228507,2.3221,3.3186,1.79344442,7.43414442
0.21448057,63.7739611,10.084105,0.0541661,100,0.01581653,0.03382717,16,8.91686192,252483.594,1.07051568,1.08419735,0.88717089,1.02119462,0.90489624,4.9243,4.1959,0.7606481,9.8808481,,0.21448057,63.7739611,0.04625126,0.003398,0.00026028,16,8.91686192,252483.594,1.07051568,1.08419735,0.88717089,1.02119462,100,0.90489624,2.3339,3.331,2.50431833,8.16921833
0.21703839,52.2369957,13.8451514,0.03321198,100,0.01364441,0.00107219,20,10.54975,202681.363,0.88920212,1.0185189,1.06306367,0.90694401,1.15391343,4.4547,3.8782,1.04095441,9.37385441,,0.21703839,52.2369957,0.03771388,0.00216742,0.00034545,20,10.54975,202681.363,0.88920212,1.0185189,1.06306367,0.90694401,100,1.15391343,2.331,3.6846,3.15980284,9.17540284
0.15900196,61.9490004,9.77087831,0.02490192,100,0.01100124,0.01638657,17,11.076238,306915.271,0.83093734,1.04189723,1.19717674,1.04186065,0.91660287,3.7164,3.1576,0.951362,7.825362,,0.15900196,61.9490004,0.03951904,0.00209798,0.00032655,17,11.076238,306915.271,0.83093734,1.04189723,1.19717674,1.04186065,100,0.91660287,2.3319,3.4216,2.75624469,8.50974469
0.13131543,75.9016132,11.7538028,0.02609985,100,0.01708964,0.00846963,14,10.4138109,384434.283,1.15210257,0.86956365,1.09069114,1.18177645,1.08814585,4.0337,3.3766,0.72406379,8.13436379,,0.13131543,75.9016132,0.0301466,0.00283429,0.00023494,14,10.4138109,384434.283,1.15210257,0.86956365,1.09069114,1.18177645,100,1.08814585,2.3261,3.1277,2.12215677,7.57595677
0.0792546,82.4111795,8.99161768,0.02228359,100,0.01356454,0.00772019,13,9.90042505,366315.973,0.86310735,0.87966454,0.98104277,0.89875867,1.15886524,2.8777,2.3641,0.5867904,5.8285904,,0.0792546,82.4111795,0.01117978,0.00326888,0.00037566,13,9.90042505,366315.973,0.86310735,0.87966454,0.98104277,0.89875867,100,1.15886524,2.3239,3.0207,1.61913321,6.96373321
0.20144548,53.4585953,14.9832854,0.03918062,100,0.01395364,0.01366385,19,9.72292573,249275.124,1.00553799,0.88181598,1.03625836,0.89810212,1.18551457,4.5658,3.9109,0.99097394,9.46767394,,0.20144548,53.4585953,0.0043144,0.00212115,0.00021755,19,9.72292573,249275.124,1.00553799,0.88181598,1.03625836,0.89810212,100,1.18551457,2.323,3.5893,2.98600574,8.89830574
0.20735945,88.810401,9.0563817,0.04694283,100,0.01140199,0.03177475,12,10.9806218,231503.57,0.83711848,0.96222098,1.01960392,1.02438381,0.83912961,4.3533,3.7229,0.63428182,8.71048182,,0.20735945,88.810401,0.03860647,0.00378501,0.00032487,12,10.9806218,231503.57,0.83711848,0.96222098,1.01960392,1.02438381,100,0.83912961,2.3297,2.9209,2.2088932,7.4594932
0.19047236,59.6711254,10.1756892,0.02154794,100,0.02064712,0.02703564,17,10.8027658,274291.289,1.06198397,1.19284914,0.96204562,0.84408019,1.19194243,4.5234,3.8539,0.84771607,9.22501607,,0.19047236,59.6711254,0.03455172,0.00409529,0.00029891,17,10.8027658,274291.289,1.06198397,1.19284914,0.96204562,0.84408019,100,1.19194243,2.3352,3.4235,2.60865681,8.36735681
0.13677537,55.6168795,12.7830415,0.03061487,100,0.01588084,0.04382997,18,10.3886909,383178.747,1.14376664,1.09217885,0.98002329,1.19224679,1.00585792,4.1539,3.4283,0.88138602,8.46358602,,0.13677537,55.6168795,0.04284104,0.00386288,0.00034868,18,10.3886909,383178.747,1.14376664,1.09217885,0.98002329,1.19224679,100,1.00585792,2.3337,3.514,2.49468327,8.34238327
0.06082466,68.5601997,12.4184165,0.0233208,100,0.01990403,0.01900975,15,9.08935401,352390.492,1.03899422,1.02500198,0.87603631,1.17076046,0.98499291,3.0258,2.4407,0.62734536,6.09384536,,0.06082466,68.5601997,0.03388534,0.00322867,0.0003591,15,9.08935401,352390.492,1.03899422,1.02500198,0.87603631,1.17076046,100,0.98499291,2.3307,3.2309,1.62622405,7.18782405
0.08401786,77.4961424,14.8722806,0.01660719,100,0.01973065,0.00323295,13,9.49903445,366299.999,0.98830085,1.02879107,1.05954208,1.185624,1.15477769,3.1817,2.6109,0.66982753,6.46242753,,0.08401786,77.4961424,0.01445374,0.00308618,0.00037571,13,9.49903445,366299.999,0.98830085,1.02879107,1.05954208,1.185624,100,1.15477769,2.3282,3.0241,1.81894136,7.17124136
0.15228447,67.7796268,12.6191821,0.03236239,100,0.01354718,0.04791423,15,8.37593997,301675.761,1.10295057,1.054129,0.82566695,1.11083338,1.03012011,4.2559,3.5205,0.64951497,8.42591497,,0.15228447,67.7796268,0.03501881,0.00262296,0.00027447,15,8.37593997,301675.761,1.10295057,1.054129,0.82566695,1.11083338,100,1.03012011,2.3316,3.2316,2.02089951,7.58409951
0.15287783,88.6840296,10.2825952,0.05276832,100,0.01268388,0.00738257,12,10.2604682,224458.635,0.98417325,1.10670121,0.92922964,1.16630743,1.1351321,3.9587,3.363,0.56405741,7.88575741,,0.15287783,88.6840296,0.00665252,0.00243079,0.00023552,12,10.2604682,224458.635,0.98417325,1.10670121,0.92922964,1.16630743,100,1.1351321,2.3293,2.9166,1.83861984,7.08451984
0.21245618,62.9910278,14.8810134,0.02349874,100,0.01200388,0.00808985,16,9.7098747,224820.435,0.912813,1.07835033,1.0915772,1.19737999,0.93691876,4.4546,3.8433,0.89819385,9.19609385,,0.21245618,62.9910278,0.04256682,0.00463451,0.00028954,16,9.7098747,224820.435,0.912813,1.07835033,1.0915772,1.19737999,100,0.93691876,2.3333,3.3304,2.8321284,8.4958284
0.1511403,72.3616934,12.6052938,0.04695652,100,0.01086659,0.04596382,14,7.91809716,384253.776,1.04678912,0.95469344,1.17773342,0.94335468,1.15592992,4.1873,3.4585,0.81149931,8.45729931,,0.1511403,72.3616934,0.0426424,0.00268976,0.00025555,14,7.91809716,384253.776,1.04678912,0.95469344,1.17773342,0.94335468,100,1.15592992,2.33,3.132,2.40920722,7.87120722
0.16973516,52.2388363,11.8772502,0.02023754,100,0.01557156,0.02724943,20,7.93948586,318443.167,1.16386957,0.9868017,0.88135982,1.18262198,0.91537421,4.5095,3.7858,0.87325767,9.16855767,,0.16973516,52.2388363,0.04453957,0.00269934,0.00023886,20,7.93948586,318443.167,1.16386957,0.9868017,0.88135982,1.18262198,100,0.91537421,2.3311,3.6859,2.5882765,8.6052765
0.1298032,80.0305986,10.4394975,0.03500859,100,0.011939,0.0124322,13,8.38519039,389667.356,1.18725686,1.11444256,0.85502901,0.941839,1.09219558,4.1091,3.4212,0.56475359,8.09505359,,0.1298032,80.0305986,0.03523484,0.00409837,0.00030794,13,8.38519039,389667.356,1.18725686,1.11444256,0.85502901,0.941839,100,1.09219558,2.3332,3.0304,1.75399397,7.11759397
0.09877657,50.3252983,10.2265449,0.01898688,100,0.02043337,0.04308726,20,9.51095264,332482.922,0.83148651,1.02838447,1.12331071,0.85667164,0.93211243,3.0761,2.5238,1.06796811,6.66786811,,0.09877657,50.3252983,0.03607712,0.00315819,0.00021891,20,9.51095264,332482.922,0.83148651,1.02838447,1.12331071,0.85667164,100,0.93211243,2.3311,3.6846,2.77312474,8.78882474
0.11479609,60.8875227,13.7671399,0.01120859,100,0.01898611,0.0217481,17,9.06505599,286439.121,0.80613799,1.15926402,1.11617012,0.87159927,1.09121912,3.1703,2.6406,0.89479072,6.70569072,,0.11479609,60.8875227,0.01270711,0.00235905,0.00030647,17,9.06505599,286439.121,0.80613799,1.15926402,1.11617012,0.87159927,100,1.09121912,2.3315,3.4176,2.44291288,8.19201288
0.22846408,83.1854725,9.86786222,0.02577398,100,0.01642386,0.02913842,13,10.3151808,279573.977,0.91485815,0.98051565,0.9601789,0.96628191,1.16665003,4.6983,4.0399,0.65496839,9.39316839,,0.22846408,83.1854725,0.00643381,0.00508146,0.00030996,13,10.3151808,279573.977,0.91485815,0.98051565,0.9601789,0.96628191,100,1.16665003,2.3259,3.022,2.32671184,7.67461184
0.22119893,61.1995554,14.3279672,0.02125658,100,0.01215839,0.00536117,17,11.1229161,256441.629,0.88719716,1.11286385,0.96503859,0.89598997,1.07880619,4.4927,3.8966,0.84085344,9.23015344,,0.22119893,61.1995554,0.01391171,0.00506642,0.00035336,17,11.1229161,256441.629,0.88719716,1.11286385,0.96503859,0.89598997,100,1.07880619,2.3304,3.4177,2.72687674,8.47497674
0.14237862,72.2622299,9.43547964,0.00546394,100,0.02054454,0.03688822,14,8.38467767,394420.922,1.08075695,1.01787784,1.14291654,1.03359635,0.96764424,4.0392,3.3622,0.79568671,8.19708671,,0.14237862,72.2622299,0.03621261,0.00529425,0.00034791,14,8.38467767,394420.922,1.08075695,1.01787784,1.14291654,1.03359635,100,0.96764424,2.3308,3.1323,2.32724236,7.79034236
0.12996082,73.6790991,11.9945378,0.01773742,100,0.01106234,0.00444469,14,8.80778203,302055.252,1.09115214,0.96808875,1.09809437,0.90063121,1.16552808,3.867,3.2357,0.74259003,7.84529003,,0.12996082,73.6790991,0.04463567,0.00613231,0.00033619,14,8.80778203,302055.252,1.09115214,0.96808875,1.09809437,0.90063121,100,1.16552808,2.3306,3.1335,2.17683894,7.64093894
0.06176713,88.8812542,13.6339869,0.04347854,100,0.01422957,0.0051315,12,10.6404271,343173.659,0.8072835,1.0811693,1.12442889,0.87489913,1.1091429,2.5948,2.1059,0.60460465,5.30530465,,0.06176713,88.8812542,0.01484949,0.00460135,0.00034625,12,10.6404271,343173.659,0.8072835,1.0811693,1.12442889,0.87489913,100,1.1091429,2.3297,2.9183,1.6026372,6.8506372
0.13711875,56.8588686,11.147223,0.02808944,100,0.01890114,0.03437994,18,10.224329,380543.172,0.94942384,1.10567601,1.04812555,1.06215875,0.95297172,3.7617,3.1352,0.91628987,7.81318987,,0.13711875,56.8588686,0.04621,0.00461071,0.00037478,18,10.224329,380543.172,0.94942384,1.10567601,1.04812555,1.06215875,100,0.95297172,2.3345,3.5152,2.57547884,8.42517884
0.13101133,58.6260414,10.6132865,0.02001489,100,0.01536133,0.02258207,18,9.88876464,282802.403,1.0276165,1.14585388,1.05332437,1.01936505,0.94683449,3.7737,3.154,0.8880566,7.8157566,,0.13101133,58.6260414,0.00734781,0.00561222,0.00036785,18,9.88876464,282802.403,1.0276165,1.14585388,1.05332437,1.01936505,100,0.94683449,2.3305,3.5072,2.49922363,8.33692363
0.20551633,84.4668913,11.0492063,0.03507329,100,0.01336529,0.0104906,12,7.95477138,388426.387,1.15788627,0.81300356,0.82799835,0.91697395,0.93998964,4.9206,4.1999,0.56784026,9.68834026,,0.20551633,84.4668913,0.02336899,0.00552283,0.00031805,12,7.95477138,388426.387,1.15788627,0.81300356,0.82799835,0.91697395,100,0.93998964,2.3237,2.9151,2.0427835,7.2815835
0.08559645,75.7129002,7.34359312,0.0467643,100,0.01003606,0.01473207,14,10.2682522,370472.682,1.0737628,1.19091108,1.06766448,0.82780955,0.87429812,3.3823,2.7724,0.68308028,6.83778028,,0.08559645,75.7129002,0.04526269,0.00216603,0.00024687,14,10.2682522,370472.682,1.0737628,1.19091108,1.06766448,0.82780955,100,0.87429812,2.3366,3.1368,1.86853216,7.34193216
0.0790226,64.801507,14.2214837,0.01974057,100,0.01727321,0.02902708,16,8.33073759,395858.705,0.97061658,0.90283997,1.0744071,0.9299938,0.82895,3.1339,2.5373,0.79675155,6.46795155,,0.0790226,64.801507,0.03735968,0.00268203,0.00029088,16,8.33073759,395858.705,0.97061658,0.90283997,1.0744071,0.9299938,100,0.82895,2.3279,3.3257,2.09051511,7.74411511
0.15257999,87.3659515,10.9904342,0.01613093,100,0.01907952,0.0309613,12,9.3465534,322920.334,0.92030735,0.86758602,1.08871388,1.11143868,0.87925351,3.8389,3.2287,0.65058051,7.71818051,,0.15257999,87.3659515,0.02793537,0.00355663,0.00036065,12,9.3465534,322920.334,0.92030735,0.86758602,1.08871388,1.11143868,100,0.87925351,2.3257,2.9167,2.03358522,7.27598522
0.11925071,70.1063681,12.8178639,0.01690271,100,0.01796187,0.02340096,15,10.5551451,331001.747,0.89364505,0.83209441,0.89162426,0.96340091,1.13198659,3.4004,2.8331,0.65437297,6.88787297,,0.11925071,70.1063681,0.01530112,0.00591889,0.00029102,15,10.5551451,331001.747,0.89364505,0.83209441,0.89162426,0.96340091,100,1.13198659,2.3231,3.224,1.91328803,7.46038803
0.12356045,68.1921291,12.2896495,0.01295061,100,0.01331257,0.00489668,15,8.26730835,225826.514,1.12816324,0.86813943,1.11469035,0.85059912,1.19981101,3.8415,3.2081,0.80498031,7.85458031,,0.12356045,68.1921291,0.0279776,0.00235755,0.00025156,15,8.26730835,225826.514,1.12816324,0.86813943,1.11469035,0.85059912,100,1.19981101,2.3257,3.2266,2.28336181,7.83566181
0.1447767,75.9454393,8.99996805,0.03309962,100,0.01042743,0.0206693,14,10.4740755,314399.946,1.07870507,1.12056668,0.99525042,0.84539354,0.87724884,4.0493,3.3962,0.67449369,8.11999369,,0.1447767,75.9454393,0.01279386,0.00230616,0.00023592,14,10.4740755,314399.946,1.07870507,1.12056668,0.99525042,0.84539354,100,0.87724884,2.3305,3.1284,2.06440795,7.52330795
0.17014611,84.556179,10.9223914,0.03870953,100,0.01856681,0.01702152,12,9.14700878,393192.685,0.88832169,1.1945977,0.81451478,0.81352818,1.08072159,4.0183,3.4223,0.54429443,7.98489443,,0.17014611,84.556179,0.02100602,0.00584701,0.00029888,12,9.14700878,393192.685,0.88832169,1.1945977,0.81451478,0.81352818,100,1.08072159,2.3335,2.922,1.85109663,7.10659663
0.18285828,70.5779982,13.3122296,0.02706848,100,0.01021585,0.01826905,15,8.59864936,243355.548,1.01698318,1.06969721,0.95596428,1.03893554,1.01515176,4.3551,3.6925,0.71752287,8.76512287,,0.18285828,70.5779982,0.04777922,0.00498378,0.00025968,15,8.59864936,243355.548,1.01698318,1.06969721,0.95596428,1.03893554,100,1.01515176,2.3338,3.2353,2.30737016,7.87647016
