New Haven High Demand,,,,Fresno High Demand,,,,Atlanta High Demand,,,,Miami High Demand,,
2.39485925,3.88512208,2.68183,,2.87481971,4.54382738,2.60915019,,2.67776316,2.68881044,2.2888321,,2.52044119,3.48847787,2.08482284
2.40632874,3.48571457,2.81748002,,2.57796724,3.82143779,2.66205384,,2.72306358,2.44597341,2.3354684,,2.54325732,3.07702487,2.16975408
2.62387572,4.51068967,2.90150428,,2.44938863,4.09898293,2.54588243,,2.44520305,2.60897661,2.16863804,,2.75806179,4.09024958,2.26225635
2.29302024,3.27504311,2.68845631,,2.50778736,3.85490698,2.59210522,,2.76997839,3.27907806,2.47229763,,2.42334149,2.85210873,2.02407715
2.72376683,4.64038639,2.87031976,,2.40579023,3.18542844,2.40691357,,2.74409427,2.88767714,2.57331754,,2.87209249,4.20498638,2.34417142
2.528496,3.77557544,2.95906577,,2.29402598,3.22429443,2.43241518,,2.64333996,3.00011242,2.2559167,,2.65064899,3.38962094,2.32507019
2.5885722,3.75156229,2.96514709,,2.76540677,4.00023467,2.85516574,,2.5544935,2.59861958,2.44886166,,2.70428353,3.3539069,2.33248802
2.72952285,3.85173748,2.81603058,,2.40013547,3.11189103,2.62091804,,2.69660061,3.39657013,2.26564191,,2.89587341,3.3961553,2.2469864
2.94828468,4.20696414,3.08094563,,2.27494666,3.22660492,2.48435494,,2.9819273,3.43043356,2.57067936,,3.08230383,3.80277202,2.56565937
2.51888534,3.89429662,2.72865009,,2.60118672,3.45205666,2.54591779,,2.77981887,3.10549569,2.58695776,,2.65272148,3.39255823,2.12688257
2.58888755,3.81173733,2.86395898,,2.57303397,3.33153815,2.52429869,,3.21362867,4.0359503,2.76810763,,2.7418405,3.31927806,2.20684306
2.67724728,4.0987445,2.83474857,,2.79350931,4.46639063,2.70090545,,2.83977268,2.95248866,2.58193891,,2.82778784,3.68666314,2.27110545
2.56665311,3.35380905,2.93072686,,2.52638227,3.81390575,2.56747824,,2.82750847,3.1626876,2.50737067,,2.7029539,2.99945854,2.30056997
2.54747989,3.54158341,2.70450923,,2.47062165,3.66286916,2.58103678,,2.89108086,3.86422717,2.58139481,,2.68738945,3.18945475,2.10089547
2.70307205,3.44186838,2.86672047,,2.44243927,3.32461767,2.59886706,,2.97260609,3.02453116,2.54906992,,2.86286086,2.97128464,2.25283033
2.58811923,4.1252569,2.87792823,,2.53741427,3.73735235,2.62950507,,3.3805507,3.92922938,2.76836968,,2.71976498,3.64872092,2.27879525
2.60460475,4.60712765,2.98363657,,2.66145987,4.27001724,2.57631927,,3.00732562,4.70879913,2.79204993,,2.73803444,4.17662872,2.38594089
2.35358264,2.97371993,2.73224324,,2.84856287,4.82666493,2.79459726,,3.16175054,3.71598105,2.92794656,,2.50311027,2.54930451,2.03519671
2.45563636,3.84761244,2.9058972,,2.547914,4.40127453,2.68368539,,3.05626889,4.36607492,2.73889655,,2.59618915,3.33542267,2.25028048
2.47355679,4.29900795,2.94603906,,2.84163137,4.47353527,2.9228868,,3.00764642,4.37715529,2.73945831,,2.60702776,3.7934419,2.29642793
2.82404416,4.16087988,3.021872,,2.44051054,4.04458736,2.47037592,,2.40500031,2.51705738,2.17878428,,2.95712806,3.78035448,2.47531989
2.34373297,2.89007838,2.75614409,,2.26344777,3.39581972,2.45388888,,2.96796286,4.05476964,2.57429521,,2.48477704,2.54081046,2.08221636
2.39149081,3.39217141,2.84787441,,2.51990332,3.76636559,2.49611659,,3.03942781,3.41595677,2.43522749,,2.50989296,2.93553752,2.20131974
2.72686435,4.07304244,3.10099032,,2.94311602,4.88317501,2.78277403,,2.74133828,4.09007698,2.47646269,,2.85254684,3.56518492,2.51612918
2.54093413,3.71591727,2.85679457,,3.11920522,4.65281055,2.81964467,,2.99752738,3.53530712,2.54993219,,2.68006298,3.19918751,2.163253
3.00315295,4.72787911,3.13443068,,2.85950089,4.32858934,2.7570239,,3.22864852,4.47752644,2.77401192,,3.14485833,4.21931587,2.66947964
2.4888287,3.73276987,2.94578717,,2.80447954,4.2101504,2.56996504,,2.75257493,2.70383991,2.50531189,,2.62540439,3.30404771,2.31997796
2.49546026,2.84414129,2.87202228,,2.13101069,2.81915413,2.29062738,,3.03058856,3.07071152,2.34916689,,2.63115345,2.49675121,2.17424434
2.30997869,2.86193423,2.61368663,,2.70189811,4.38646078,2.80357981,,2.58379603,3.35081022,2.25688607,,2.44925398,2.42198672,1.95211202
2.86343169,4.7582408,2.96138511,,2.61824292,3.40935556,2.59482909,,2.8995867,3.91711981,2.57762018,,3.00047126,4.31315981,2.431183
2.87277422,4.67629865,3.04887039,,2.54876611,3.51395572,2.65303785,,2.52002415,2.80114005,2.34196084,,3.03323468,4.27377026,2.46703498
2.57373485,3.35039865,2.92785018,,2.45298928,3.74310315,2.4861253,,2.99240548,4.2455472,2.68323813,,2.70785311,2.99932258,2.2955053
2.49015616,3.24239999,2.84438278,,2.71212849,4.19714196,2.64417962,,3.27504086,4.72091471,2.925462,,2.64490423,2.9018002,2.20344189
2.65483366,3.82485314,2.81202048,,2.40241663,3.23917489,2.45167073,,2.96067751,4.20266074,2.62623407,,2.80980532,3.40462661,2.21841718
2.90295057,4.76114956,3.07072201,,2.64105858,3.93562143,2.50719268,,2.89837904,3.95059083,2.5744314,,3.0570877,4.29650653,2.52749235
2.35325593,2.83980186,2.72485239,,2.18046613,2.92086341,2.33038386,,2.87658011,2.67598341,2.38820284,,2.48976085,2.46687466,2.06327428
2.75129694,4.07842015,3.04948921,,2.32524906,3.02806663,2.57545144,,2.97456816,3.59747045,2.67922519,,2.89456657,3.69862613,2.41830046
2.90364906,4.53509642,3.07134225,,2.49589391,3.8178538,2.42722206,,2.32768365,2.7732614,2.15628553,,3.05028103,4.1339123,2.52293537
3.02795488,4.49854451,3.14842383,,2.57641458,3.13842003,2.5045211,,2.4710922,2.43954294,2.12663293,,3.17407629,4.00782936,2.66099235
2.49487819,3.39094967,2.85642524,,2.6587115,4.82821637,2.58668865,,2.84046728,3.46658728,2.47377669,,2.63723633,3.02282763,2.23267282
2.42525292,3.28318164,2.80556605,,2.61266236,3.65278521,2.45829176,,2.6815123,3.06077763,2.42865753,,2.56145505,2.89193145,2.13667668
3.02833342,4.51301052,3.31739471,,2.47241233,3.95547125,2.49456206,,3.28160274,4.18088613,2.81730372,,3.16314818,4.12169917,2.77491308
2.75181214,4.68735701,2.91861728,,2.22854471,3.2341885,2.30804105,,2.7676594,2.91808314,2.51757684,,2.88595406,4.18853725,2.34789521
2.76568663,4.39458824,3.08506515,,2.64961149,3.80516905,2.51993516,,3.35422938,3.96765864,2.81491075,,2.88532613,4.0411747,2.50804345
2.99575565,4.14360843,3.14194669,,2.58043446,3.89565934,2.57880822,,2.98112432,4.1047346,2.60743225,,3.1371828,3.76595084,2.6371357
2.48149296,3.47002617,2.91184332,,2.73881413,4.11134747,2.70125976,,2.64581051,2.71149803,2.30824094,,2.59995521,3.04541584,2.25227779
2.5001633,3.62953695,2.79650565,,2.45318688,3.06798463,2.64614697,,3.0611444,4.118026,2.4942548,,2.63361252,3.12207189,2.22219752
2.46612807,3.68790694,2.76262617,,2.20007098,3.16815254,2.28759412,,3.02474153,3.5888773,2.55441519,,2.60727418,3.2438533,2.13092137
2.65379211,4.13117703,2.98261366,,2.59984048,4.03657372,2.63008837,,2.98346826,3.54593627,2.67177369,,2.79562625,3.70937625,2.40250609
2.5390498,3.22984223,2.97712735,,2.91983916,4.65298114,2.85036857,,2.77787701,2.68790164,2.34477687,,2.68555882,2.8728764,2.29773472
2.12736151,2.90660056,2.71724115,,2.76699264,4.91816025,2.75634774,,3.28321911,3.97774269,2.87580888,,2.25083066,2.44274766,2.00628092
2.32642424,3.33914906,2.86442132,,2.72127999,3.90871852,2.72414952,,2.92448781,3.09030005,2.45404483,,2.45422609,2.89325457,2.16826056
2.47270913,3.41953124,2.80711308,,2.7749619,4.25473349,2.64950481,,3.02414044,3.18496055,2.52737581,,2.6005677,3.05969228,2.22592087
2.89658642,5.16768206,3.15037685,,2.49880657,3.66572963,2.42706193,,2.67375966,2.58373997,2.30007126,,3.0337581,4.65127495,2.62667209
2.52990566,3.78196623,3.00803658,,2.19963929,2.68361464,2.2788004,,2.97730267,4.04500553,2.63648584,,2.65564579,3.27644744,2.33043177
2.14326135,3.21540582,2.60819823,,2.58933375,4.11575479,2.60420824,,3.1775359,3.97504939,2.83959978,,2.28003586,2.74976722,1.92979883
2.41576777,3.38805907,2.69506238,,2.14945152,3.15254358,2.34350374,,2.99450839,3.93603736,2.52626962,,2.54965234,2.92441547,2.09987084
3.13138556,5.3350664,3.05986504,,2.84337889,4.86293679,2.77351163,,3.0638185,3.89273015,2.64463905,,3.28450116,4.87259017,2.58602865
2.80113565,5.08853713,2.96127497,,2.18805568,2.67049874,2.26153116,,3.00052932,3.49891767,2.55101427,,2.92949313,4.57509664,2.43671835
2.79127406,4.66441246,3.00376867,,3.05873829,5.25498824,2.92124627,,2.82632046,3.16071346,2.46026469,,2.9165049,4.17075627,2.48118241
2.5002854,3.57295998,2.76092788,,2.50590875,3.91638862,2.47295269,,2.90575767,3.33393072,2.53072567,,2.64315078,3.14392743,2.14321818
2.83291059,4.31512356,3.13123272,,2.52269215,3.46433121,2.58643541,,2.81839008,3.72493486,2.57848457,,2.95196492,3.88529359,2.55566234
3.32958192,4.53149164,3.27922281,,2.90175148,3.76927517,2.69274932,,3.25008035,3.90574538,2.78952683,,3.49231073,4.14797752,2.83907325
2.70322086,4.1135002,3.07395917,,2.75927681,4.11836438,2.67633766,,2.92277448,3.08256919,2.52776699,,2.83041366,3.6858004,2.46205463
2.80191433,3.73824709,2.99107818,,2.37676252,3.54536875,2.47531198,,3.23499977,3.62377754,2.79352573,,2.96504409,3.35436325,2.35284384
2.57991102,3.52401212,2.88005262,,2.49934832,4.04218187,2.59715125,,2.59338782,2.62333606,2.0932634,,2.70634866,3.13863488,2.3342961
2.65221762,4.4477523,2.95764489,,2.84408768,4.80082385,2.69047318,,2.59815326,2.48368534,2.42105333,,2.80057154,3.95760057,2.38963988
2.33368227,3.55091264,2.81551563,,2.63470414,4.60358659,2.67899746,,2.97669678,3.49978808,2.63065865,,2.45522209,3.1571524,2.12224254
2.60068416,4.28050786,3.00033301,,2.12780969,2.96971477,2.37872945,,2.93894757,3.76179183,2.56386502,,2.7384593,3.86405222,2.37862852
3.00324415,4.83359312,3.08789963,,2.64282721,4.33323428,2.6416141,,2.94515827,3.05994665,2.43104656,,3.15102023,4.39063231,2.66544341
2.52645518,4.10582177,2.91357523,,2.37072399,2.87729492,2.43910935,,3.21681135,4.67242839,2.74485981,,2.6333057,3.60777508,2.30446435
2.49322381,4.27015987,2.75392253,,2.34431204,3.16610339,2.57257806,,2.86085191,3.49174324,2.33048485,,2.62370503,3.78764001,2.16629529
2.96253421,4.28020317,3.22011901,,2.90402471,4.82599258,2.76548038,,3.01651807,4.37729751,2.67864248,,3.08851265,3.7976999,2.67232193
2.52410617,3.224451,2.805812,,2.80186893,3.86498192,2.6872869,,2.80551813,3.24523467,2.43884777,,2.65710262,2.8796107,2.17254045
2.76193021,4.25661194,3.01437052,,2.30678384,2.77157779,2.39894939,,3.43286243,4.26797917,2.920381,,2.90397216,3.76792592,2.41633461
2.5232618,3.45709201,2.97117528,,2.72128266,4.12575934,2.74933444,,3.33271018,4.61907845,2.90011954,,2.64431699,3.01093985,2.33174664
2.9463659,4.23175549,2.99628202,,2.11985631,2.69025002,2.30509471,,2.97767058,3.93229671,2.58136361,,3.10196373,3.89784342,2.45568797
2.66666385,3.45965991,2.9057743,,2.32720998,2.7173542,2.41310328,,2.68357208,2.90650018,2.22083616,,2.81860443,3.04773039,2.31928666
2.49449897,3.52337255,2.87613347,,2.86017636,4.56022047,2.5939943,,3.04656645,3.36917271,2.57340811,,2.64886946,3.0893021,2.20761711
2.86537492,4.05801625,2.99930568,,2.30811985,3.14323586,2.46089946,,2.72538738,3.74588148,2.52956309,,3.01467471,3.71179873,2.47452507
2.8951238,4.08405441,3.1411425,,2.36347598,3.30232969,2.41893184,,2.46384733,2.55646055,2.12896214,,3.02847655,3.74051865,2.59932733
3.09144898,4.71972432,3.16804427,,2.4557117,3.60125255,2.58664062,,2.64438105,2.85999848,2.27599186,,3.24772493,4.26360161,2.67262126
2.26476812,3.0204923,2.71036731,,2.54846964,4.16189236,2.50385401,,2.86637373,2.9432366,2.38808945,,2.38644902,2.6015224,2.02321698
2.87690796,4.37439391,2.96318648,,2.91844703,4.7282646,2.6269609,,2.71011961,3.24913192,2.32088107,,3.03948928,3.92218593,2.41411835
2.48559373,3.62856679,2.68232748,,3.06422479,4.60947509,2.88998488,,3.02392793,3.94906454,2.64798089,,2.63158665,3.16251679,2.05900127
2.39601453,3.12424852,2.83247697,,2.43265961,3.14835328,2.43365855,,3.19163479,3.75358406,2.79309187,,2.53254775,2.76311438,2.18080296
2.62764838,4.09746822,3.05710298,,2.47124285,4.19690242,2.58136305,,2.92898489,2.97921374,2.28826088,,2.75416533,3.62377506,2.39679421
2.47633032,3.71634976,2.95963553,,2.45766602,3.12439082,2.46849165,,3.06316846,3.7154117,2.68640783,,2.59030624,3.24536422,2.27866177
2.69504932,4.66861757,3.039535,,2.95801614,4.98304972,2.9112967,,3.17486705,4.56632167,2.82333556,,2.82951954,4.31008948,2.48556126
2.50708035,3.71006036,2.78707472,,2.49798503,4.08622673,2.67277045,,3.20557817,4.10549894,2.83177133,,2.6513887,3.36635777,2.15118908
2.6170297,4.02038994,3.00423552,,2.67415557,3.7298456,2.74742527,,2.80656691,3.27675791,2.65621427,,2.7520669,3.58727773,2.37812551
2.68026063,3.88965993,2.95507618,,2.68072734,3.43122534,2.53994943,,2.47131884,2.34762266,2.16081311,,2.81448051,3.42635272,2.33295807
2.2255196,2.8689446,2.56996713,,2.25923819,3.05560122,2.4651486,,2.56985012,2.61920848,2.32527968,,2.36098794,2.49312819,1.96001619
2.47749993,3.33563544,2.95269159,,2.3621351,3.7396459,2.46782686,,2.73486757,2.78709813,2.31725521,,2.5931256,2.9722228,2.32749295
2.90415087,4.52356699,3.0409484,,2.44993546,3.75936056,2.59428189,,2.93338239,3.0037327,2.42669058,,3.06091376,4.04337433,2.50295488
2.39349302,3.35043826,2.8766628,,2.50448394,3.9114776,2.5779887,,2.79679254,2.87272349,2.31310918,,2.52307781,2.89556706,2.19223857
2.93086847,5.21964431,3.14552203,,2.51574819,3.53342625,2.39756976,,2.45492417,2.54981795,2.33406387,,3.04755473,4.82988665,2.6388274
2.93875935,4.51735427,3.2746139,,2.50836097,3.02078205,2.49237179,,2.5314649,2.29829337,2.10910779,,3.04654106,4.14601494,2.73571399
2.78582236,4.47402805,2.9427475,,2.8291567,3.8229728,2.64793205,,3.26495441,4.3757058,2.96555676,,2.92710142,4.09546382,2.40384424
2.32813875,3.48067569,2.62237597,,2.54946206,4.26594811,2.55620417,,3.43445276,4.46451429,2.87302277,,2.47149757,2.96999641,1.98817341
2.21710359,3.07965451,2.69202805,,2.63466513,3.82424193,2.60932905,,3.10595135,4.3205202,2.73416631,,2.34002881,2.6550115,1.99992421
2.31773988,2.80283065,2.7051987,,2.97634793,4.53867799,2.75105603,,3.32484308,4.94407497,3.05435798,,2.47579625,2.42353001,1.99155793
2.47611074,3.25542774,2.79506427,,2.54314749,4.21550151,2.64084663,,3.21851515,4.64923558,2.911941,,2.60519374,2.81010726,2.17224531
2.67180971,3.84602526,2.93314314,,2.52747548,3.31431012,2.59098513,,2.83350622,2.92615434,2.40886074,,2.80750218,3.36341007,2.32207039
2.59808003,3.8123231,3.03421124,,2.34028317,2.87138403,2.40973103,,3.2834996,3.81389321,2.76722193,,2.72060869,3.4413141,2.41141521
2.98703842,4.08524191,3.03389078,,2.58350327,3.49441769,2.61103759,,2.97261734,3.60334801,2.560724,,3.13907511,3.67111293,2.58433063
2.55658195,3.75239401,2.9409257,,2.34138662,3.10002258,2.56549537,,3.19547358,3.8417901,2.70943679,,2.69507418,3.40550322,2.32551023
3.11354141,4.66896173,3.1099005,,2.68556544,3.95405457,2.49293876,,3.00345919,3.86676903,2.64106948,,3.27357943,4.27717775,2.61832458
2.67901067,4.04267422,2.93597274,,2.33004281,3.48960094,2.43452323,,2.72753716,2.99527532,2.47072665,,2.82229023,3.59135197,2.32039317
2.14235117,3.28635241,2.6114391,,2.84037182,4.63603062,2.71351676,,2.94013153,3.46289558,2.63474802,,2.25592097,2.88214856,1.94450433
2.62581176,3.20419736,2.96634742,,2.38852296,3.1458842,2.49126418,,2.91257703,3.70276797,2.55346136,,2.77695988,2.86377937,2.31852871
2.26187438,3.40798356,2.60263688,,2.7383301,3.90738622,2.7436964,,2.90334731,4.01057735,2.45410152,,2.39231543,2.9882021,2.00121949
2.87304199,4.35415566,3.092827,,2.50591714,3.30250835,2.67821837,,2.93230875,3.71427627,2.53543673,,3.01944154,3.92548216,2.56384363
2.76192152,4.0290576,3.11515925,,2.69954667,4.62855356,2.62834182,,3.19997832,4.01924803,2.66291188,,2.88798112,3.6047383,2.5096651
2.57131548,3.25974993,2.85276108,,2.96819515,4.00017238,2.83912518,,2.93113659,3.3127053,2.53448772,,2.71234681,2.83463726,2.16658259
2.79662173,4.2512908,2.89556136,,2.60013911,3.89743466,2.56003303,,2.70447278,2.55063057,2.2866454,,2.95786552,3.83014585,2.34167062
2.60694499,3.51959077,2.762603,,2.97463031,4.12945031,2.80477054,,3.17982635,3.68641436,2.67520399,,2.76387256,3.13693092,2.13347008
2.42050762,3.76994128,2.65518425,,2.37790674,3.89789982,2.46272242,,2.86905875,3.64674693,2.46736495,,2.57559195,3.30811895,2.00155125
2.38312178,2.882011,2.74076562,,2.36071884,3.21169884,2.44510187,,2.35314815,2.37086626,2.10868589,,2.53047263,2.46816084,2.04249351
2.18629173,2.62561797,2.62140803,,2.48838217,4.08445648,2.5811041,,2.83190812,3.62270594,2.62262755,,2.3135573,2.24305663,1.89756168
2.28784778,3.21094462,2.61707641,,2.41090717,3.38088754,2.35326442,,2.77662548,2.94891428,2.40045516,,2.43265319,2.7807687,1.93080134
2.5697471,4.28228335,2.88429408,,2.30946898,3.06768041,2.4188723,,2.65930213,2.41527554,2.21891063,,2.69302659,3.92812929,2.31254078
2.99216964,4.77862964,3.16050875,,2.20052549,2.92180975,2.47788936,,2.82268283,3.60903461,2.42182043,,3.11931984,4.36674103,2.69679381
2.23697397,3.25885942,2.64666936,,2.45304471,4.06751252,2.55339657,,2.61182385,2.55112884,2.16287608,,2.35868524,2.78271609,1.97022902
2.51875704,3.91905587,2.70052866,,2.16138728,2.98530854,2.45009591,,3.11263702,3.91691186,2.59234993,,2.64712003,3.4261493,2.15031786
2.8477104,4.35280717,3.05795127,,2.75243738,4.23952683,2.61336816,,2.86854096,2.89029892,2.41297521,,2.99672153,3.86293895,2.49014531
2.60189859,3.65347073,2.85070137,,2.88608979,4.47317935,2.86382543,,3.11379804,3.589985,2.43600158,,2.75752942,3.28508014,2.2091372
2.48218827,3.46056244,2.79338396,,2.0444966,3.05379226,2.20401299,,2.74024331,2.87258369,2.34029565,,2.61900674,2.96123442,2.1142296
2.67268368,3.86993965,2.83571907,,2.98249725,4.11191631,2.83309976,,2.75037069,3.31426303,2.42993339,,2.81385893,3.47700799,2.23469743
2.91694761,4.31319158,3.05240522,,2.35752827,2.82666331,2.47628082,,3.22076977,4.22565152,2.79383941,,3.04700784,3.90681737,2.59852215
2.58319085,3.48090748,2.87085024,,2.30919292,2.95621262,2.39700565,,3.14919341,3.55049556,2.57116818,,2.72487707,3.13663529,2.23563403
2.3517001,3.4447537,2.7192648,,2.35900935,3.5098755,2.55667994,,3.10910469,3.63176387,2.53606551,,2.49173555,3.02123258,2.05747309
2.74885918,4.24069852,2.94870305,,2.61894132,3.90099196,2.57933601,,2.81927375,3.00046486,2.41772827,,2.89356855,3.80762378,2.40799902
2.42244336,3.0881275,2.87162527,,2.36465895,2.97550341,2.56811678,,2.60905895,3.49851549,2.44904744,,2.56242872,2.67099696,2.15352725
2.13018638,2.89367188,2.5065509,,2.78925752,4.5974547,2.6414371,,2.75784052,3.14278163,2.40843462,,2.26642154,2.51418339,1.84156898
2.7565911,4.65197048,3.07117821,,2.70876552,3.70678014,2.59871174,,2.563332,2.64826199,2.18549525,,2.88327585,4.24939198,2.4881503
2.32590546,3.02031515,2.80714186,,3.01362535,4.69924513,2.83150481,,3.16497277,4.67658898,2.86539154,,2.453997,2.57436181,2.16494732
2.58391881,3.93307357,2.92666834,,2.47340652,3.60619675,2.42176919,,2.96455996,3.50401277,2.43980574,,2.73022983,3.46728387,2.32647716
2.76356542,4.23632758,3.02260939,,2.40031475,3.47703901,2.45576801,,2.66745191,3.18395877,2.29987123,,2.89987575,3.77618307,2.46996264
2.76173453,3.78842049,3.03170219,,2.95345387,4.43567292,2.83380679,,2.94087489,3.66234743,2.68992834,,2.90779226,3.38495076,2.40866787
2.81813148,3.95365732,2.80858791,,2.49502686,3.60363304,2.4972135,,2.81162009,3.17717232,2.54353173,,2.97741062,3.53817858,2.28314112
2.57200161,3.35341901,2.81295784,,2.81146904,3.86023153,2.56657078,,2.76408307,3.93304774,2.56724076,,2.69374177,2.92897215,2.22101472
2.69736966,3.93731108,2.93008651,,2.9145809,4.11700903,2.7541899,,3.16548611,3.36272057,2.72032639,,2.84226069,3.5274325,2.33943657
3.02873505,3.80928768,3.09842897,,2.57023419,3.69153105,2.62189624,,2.42238939,2.449318,2.20650599,,3.18464505,3.47038751,2.61524628
2.52988949,3.29093209,2.74319245,,1.92922171,2.83336104,2.13836613,,2.53524495,2.61179652,2.280948,,2.6681469,2.92465093,2.19992994
2.82734619,4.25403334,2.99219782,,2.30293622,2.64799654,2.34740004,,3.1396621,4.14132545,2.75776451,,2.9801827,3.79234604,2.41765399
2.47330363,2.79131085,2.8228354,,2.84937042,4.07317693,2.62325317,,2.69086906,2.82821694,2.28520782,,2.62925413,2.45029445,2.1448449
2.47612082,3.32885711,2.82653104,,2.21779036,2.8912785,2.41893509,,2.93243863,3.4860886,2.47019826,,2.61018503,2.94853426,2.19110871
2.8734722,5.07659227,3.00228162,,2.46822505,3.16487807,2.53082208,,3.24634269,3.78216007,2.7308852,,3.03148064,4.56370179,2.4306998
