New Haven Low Demand,,,,Fresno Low Demand,,,,Atlanta Low Demand,,,,Miami Low Demand,,
Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines
5.41154928,5.41235898,41.78208,,4.08671195,5.13020648,32.7162673,,5.13132446,5.27936701,17.6434162,,5.14466571,5.02292166,16.7181555
5.40963589,6.39690954,39.3128541,,4.14602933,4.45470879,31.8094534,,5.08861527,6.48973272,18.1697776,,4.63316215,5.762745,13.2938072
5.08339308,6.60372864,37.0184161,,4.91672069,6.31486367,33.6837401,,5.02096216,6.74236206,18.8740393,,4.43802371,6.0231329,12.0626705
4.61535289,6.19567976,36.3655222,,6.86212243,7.09163725,40.575699,,4.1127025,4.73607989,16.2774561,,4.34355751,5.80760822,12.6476341
5.74178577,6.337807,39.4764906,,4.98015069,5.86451007,35.0466192,,4.65627793,4.59560056,17.9484452,,5.33809359,5.89187252,14.5457115
4.46972324,5.67109737,35.1118291,,5.08597312,6.74484523,32.869199,,6.06605427,6.97673639,21.4030888,,3.82161183,5.07673675,11.646444
5.16563272,5.52135357,42.3494556,,4.80196067,5.66218277,33.4262675,,5.02518986,5.84449856,19.4673581,,4.63666063,5.00645319,15.7938123
4.47855663,6.11354817,36.2677966,,4.75170381,5.37359401,33.9263351,,4.22618935,4.36277159,15.9095,,4.14388717,5.72900524,12.5360692
5.64551708,5.68675129,42.0210072,,6.38626873,7.16685286,38.9272411,,4.97921664,4.72340145,20.7406399,,4.99329132,5.06653084,15.8613299
5.55098886,6.30101045,40.5577256,,4.64632296,5.25420579,33.0918431,,4.6901103,6.15867885,16.0537728,,4.94873173,5.66872695,15.1423504
4.04713251,4.94075799,34.5365321,,4.19242271,5.05371724,31.5020534,,5.40398314,5.92600715,19.4974257,,3.50909585,4.37891095,11.2597738
4.15637781,5.00515882,36.039953,,4.35087939,4.69915873,34.3763794,,5.12895327,5.66743395,19.41838,,3.61386374,4.4627876,11.2489932
5.00182876,6.39214986,36.2005941,,5.14540781,5.71149149,35.2599152,,4.30031132,5.27131755,14.4123384,,4.52720425,5.90005862,12.2956984
5.21121563,5.89382341,40.8772375,,5.53176458,6.23048308,36.7014821,,4.77006114,5.52171953,17.3261166,,4.73333229,5.42827653,15.0661755
3.7802555,4.22893149,34.3020285,,6.02718506,6.1850289,37.285211,,4.57375494,4.80592935,16.217909,,3.46468662,3.78807596,11.4648556
4.74635085,5.98394792,38.6354807,,4.86610975,4.93668028,33.8068863,,4.35595239,5.57936167,15.0055931,,4.19570877,5.43834911,13.2588591
5.98127441,6.04734547,43.7278485,,6.12264947,7.2152645,38.6190487,,5.06432948,5.95479682,19.5993021,,5.20672005,5.37886933,16.9314244
3.96846156,4.29055555,35.8482202,,5.3109031,5.91925593,36.7066945,,4.05042018,5.7339144,14.3667598,,3.34479102,3.68881614,10.8426377
4.44242117,4.49932749,38.2702946,,4.69465175,6.13371696,31.8630268,,3.90458062,4.45908017,14.1636313,,3.69687861,3.88355369,12.0879246
4.50239811,5.82946923,36.3082133,,4.62026898,4.84046429,35.1305876,,4.70909136,5.97262797,14.9131444,,4.08316109,5.37654292,12.0234672
5.83577472,7.88506639,40.8357264,,4.83465901,6.1885038,33.5186207,,3.88993868,4.62138667,13.8569497,,5.06948231,7.21310348,14.9568953
4.07872972,4.87353666,35.9186742,,4.85248804,5.59634597,33.4480143,,4.65884148,5.33254695,15.1784695,,3.50197177,4.28827201,11.129407
5.39324089,6.71785363,38.2705632,,4.58905733,5.08646443,33.9370107,,3.90595905,4.51147806,14.3693331,,4.7958537,6.15809913,13.559963
4.81486234,5.40937485,37.1848209,,4.64875272,5.44480333,33.3155475,,4.09487548,4.56576836,15.5698233,,4.01592685,4.75080514,12.6910686
4.96577491,5.55128619,40.0100153,,4.81365681,6.45056002,33.2611868,,4.52225714,5.11467749,15.7952177,,4.66964291,5.15287923,15.1504362
4.64628214,5.47966853,38.4379587,,4.85680688,4.7322069,35.9002935,,4.94214702,5.69924052,16.1797272,,4.02171342,4.85812024,12.6846757
4.4464572,6.02582072,34.6459301,,6.35328823,7.18357092,37.685583,,4.0369689,4.74231543,15.7508205,,3.95651658,5.59384344,11.8970896
4.09843097,5.11354889,35.111862,,5.40116891,6.47447904,35.0143834,,3.82864493,4.23762923,13.8968517,,3.49300476,4.52209323,11.0011071
4.09815184,5.08965741,34.095748,,5.36653646,6.08126889,36.7868443,,4.59771165,4.69322258,20.1102678,,3.43685774,4.41051941,10.7861292
5.13127336,6.50322298,36.6718073,,6.7580473,6.32989948,40.2608522,,4.71153019,5.99205533,17.6249397,,4.5984025,6.02128982,13.6546332
4.42680877,5.39570519,34.3792188,,3.83750973,4.59840063,32.4750411,,3.89712158,4.59751121,13.9620987,,3.89558855,4.90725077,11.5767795
5.66638261,6.21626435,39.3108646,,4.44353116,5.35247771,33.2347868,,4.58220213,5.37451918,15.828936,,5.35226401,5.86252764,14.7259175
5.47147584,6.20089765,41.1669396,,5.75079778,5.95295609,37.4212971,,4.0701718,5.071288,15.6947283,,4.96569771,5.67442159,15.3510442
5.62998664,6.05709883,39.2159452,,4.56850433,5.09374224,34.5315363,,4.07712873,5.11534748,15.6387054,,5.2091737,5.59073102,15.7328734
4.79496148,5.67732014,37.4360931,,4.53384166,5.74874024,32.1646131,,4.1082347,5.56092255,15.4230793,,4.24575741,5.16962272,13.4473738
4.94675469,6.38731554,37.9135531,,4.93842255,5.78707166,33.7063046,,4.05952825,5.13664397,15.2918591,,4.41378784,5.85320668,13.4994395
6.2115017,6.67994336,43.3060041,,5.3724833,5.37019365,35.7185249,,6.4159578,6.40506743,22.7962223,,5.66435138,6.14211443,16.7222133
3.93127828,4.8181573,35.0555499,,4.21256802,4.64221924,32.8112062,,4.7984705,5.78800846,17.4781816,,3.67319283,4.46761491,12.1464339
4.99947804,6.00190315,38.4490174,,5.00077852,6.37816173,32.7317508,,3.61467103,4.520585,13.6755105,,4.7776926,5.66933533,14.4797264
4.28907386,4.99686241,36.6999105,,4.74955539,5.06573357,34.7555876,,4.97360025,5.52087292,18.3926568,,3.76978879,4.48563301,12.8095569
5.66749083,5.67591039,40.5797732,,4.17597729,5.14315599,32.812442,,4.4109453,4.44964826,16.5625898,,5.31243262,5.26324007,16.7811486
4.98975101,6.87137091,38.9160923,,4.4782321,5.18825408,33.9207767,,4.25269803,5.54629188,15.8787919,,4.54897271,6.40818797,13.8574104
4.68811181,5.90984535,36.498668,,6.3042855,6.91555017,37.5392001,,4.43736566,5.25004461,14.6896999,,4.24841132,5.49415673,12.2310886
5.67035027,6.77444725,37.9683394,,5.21101261,6.09394432,34.6927753,,3.98749609,4.34436718,13.997762,,4.81883002,6.04816746,13.3817108
4.77653927,5.2564113,39.6573183,,4.76631922,5.80975646,32.4194671,,4.00618357,4.36093938,14.7656846,,4.35003142,4.78830925,14.733034
5.28738899,6.26392894,37.3554689,,3.76133966,4.06227918,31.0878489,,4.9678855,5.90939653,17.4419085,,4.53841831,5.5812485,13.2045338
3.93862436,4.2063248,35.7005258,,5.07172062,6.21196174,36.5298457,,5.44192093,5.43913459,19.4981599,,3.4774767,3.66641305,11.1366211
3.99573734,4.1675482,34.9742612,,4.66793568,5.30258792,33.7944279,,4.36778997,5.64487082,15.2164436,,3.6349464,3.75270741,11.6869549
4.30221834,5.21523263,34.7681721,,5.18031365,6.26614677,35.1071923,,3.84379719,4.82854434,13.918199,,3.74830556,4.65235401,11.3430954
4.54085281,5.62021511,36.4668097,,7.00145179,6.98401478,40.6522539,,3.93512744,4.41902769,14.1584879,,4.0368075,5.15235718,11.8121041
6.07033666,6.34582944,41.4219577,,5.61637035,6.03545089,38.0750722,,4.99570819,6.01319907,18.3889045,,5.66403603,5.8618532,15.8904422
4.01663496,5.00608512,35.3854569,,4.67732822,6.05863878,32.9145791,,3.81884257,4.85553601,14.6455865,,3.59604506,4.54643519,11.5261005
5.64767195,5.81973645,42.7009521,,4.93689367,6.05820632,35.1157187,,4.84831728,5.45872612,15.6982626,,5.22303952,5.35166934,16.4992402
4.50028,4.69789239,38.1866147,,5.59808408,5.61541933,38.0756987,,4.40593863,4.66747523,17.5877989,,3.84588639,4.05698137,12.5042434
4.54967683,5.46070454,36.9709607,,4.72005618,5.86263908,32.4863716,,4.57090312,4.81143927,18.1240797,,4.07516914,5.01598555,13.3920518
5.13888556,5.97604845,38.8691809,,4.18908251,5.09540578,32.781537,,4.32779888,5.1477574,15.0811728,,4.96713459,5.68732743,14.6097485
6.33268132,6.33869497,43.5254814,,4.20353251,5.54083174,32.0630295,,4.15994052,5.43486784,14.3565852,,5.96846676,5.93036435,17.5902614
4.81176642,4.92173899,38.4174709,,6.40673802,7.1839943,39.0417081,,4.26162951,5.96912687,14.5777827,,4.1918654,4.30600953,12.9775455
5.71852821,6.77121532,39.5673304,,6.05666025,6.76155857,39.6782094,,6.13363756,5.96770269,22.9072233,,5.01077871,6.15058315,13.8924472
3.76777121,4.44462933,35.6919632,,4.9683386,4.99938319,35.0574044,,5.19344093,5.64550068,17.7483017,,3.25922404,3.91163329,10.9184323
4.82360541,5.85428356,36.7840982,,5.26069365,6.0616944,35.2571033,,5.72166741,6.04453121,19.2896336,,4.2865383,5.34489489,12.4600945
5.71945654,6.27028852,42.912282,,5.00443164,5.89223275,32.8351033,,5.94837491,6.0777247,20.5521336,,5.26505884,5.80508621,16.6289232
4.58805318,5.07125745,38.3908685,,4.4305592,4.75244783,32.0402355,,6.14699625,7.17847407,22.1065344,,4.11230985,4.54458916,13.1731032
4.90781447,6.0677443,36.6670133,,4.8446015,5.8708141,33.0731149,,5.13386725,4.94168089,20.3813234,,4.71594141,5.72572615,13.1561106
5.21489242,5.27473894,40.7883689,,5.17826547,5.2536291,35.1342549,,4.19840888,4.78888381,16.0683599,,4.47345618,4.65387913,14.3743947
5.5591147,6.35719762,39.4327326,,4.36720838,4.84666321,31.8740064,,4.81330843,5.46347692,17.8147807,,4.88500119,5.74535522,13.9539982
4.29331404,4.67109877,35.9484307,,5.08884998,5.20155874,35.0931969,,3.66494639,3.78597931,15.5243625,,4.00841868,4.32028432,12.2321799
4.95167271,6.18882937,35.823602,,5.39438547,6.30698277,35.5224762,,5.16335756,5.18886965,18.668454,,4.41405972,5.69352062,12.3556646
4.89885521,5.06847174,37.2706177,,3.9279294,4.27663098,32.5524591,,5.26540794,6.35899359,18.8583706,,4.21945879,4.49727956,13.1856866
5.73883731,6.29891904,42.9061229,,5.08399845,5.80139461,34.9466844,,4.67480832,4.68560791,18.9424846,,5.32250826,5.86911296,16.633928
4.97269899,4.85684636,38.723601,,4.09588709,4.39551784,31.9393283,,5.17280739,6.11031977,16.7505908,,4.27723278,4.19317666,12.931985
5.77417183,6.15552299,39.6355754,,5.19644368,5.80347012,35.1959932,,3.33436313,4.13512697,13.6146353,,5.18217776,5.53711866,15.0820732
4.49106463,4.97139406,36.91957,,5.78111539,5.93675938,37.3864384,,5.70715922,6.66720938,19.7871312,,3.99540594,4.45241679,13.0763525
5.92361503,6.60510155,41.4974341,,4.75500216,5.3648078,33.4758502,,5.92535581,7.04120579,20.8860739,,5.25454434,6.0034437,15.3690739
4.68861826,5.57654522,35.1524369,,4.41827324,4.68970716,31.7236016,,4.87561517,5.63534798,16.0364941,,4.17181603,5.01852589,11.8810804
4.7053029,5.93954634,35.5109517,,4.82682483,6.0180063,33.7242646,,5.61395088,5.22371899,19.622654,,4.12922027,5.41204629,12.0917722
4.01510385,4.25995015,35.8376001,,5.52003554,5.67095321,35.7166639,,4.26032159,5.4407676,14.9884169,,3.40067542,3.7101952,10.9984495
5.52095807,6.22115957,39.270793,,4.31763825,4.85093749,32.9435031,,6.15165892,6.0050648,22.1658192,,4.72152727,5.54613465,13.1039774
5.02583079,5.40060887,38.8311156,,6.03711724,6.08192262,38.3140868,,5.57846809,6.00888193,19.2071769,,4.36252394,4.84089043,13.3639491
6.49462505,6.5073452,43.6534654,,4.30869995,5.25019879,32.6574268,,4.84781987,6.10512079,16.1498778,,6.06344461,6.07112154,17.4480022
4.05807535,4.93425734,34.1025498,,6.40972781,6.90242294,39.9853056,,4.70224098,5.58101744,15.9285135,,3.64781201,4.46637089,11.8292824
4.58599651,5.23411677,38.4007595,,4.41063338,5.68375088,33.0235515,,4.53802267,5.09030963,16.5529832,,3.90754992,4.59725246,12.5354558
4.97713327,6.79540453,39.1126009,,5.00743765,6.41075244,35.3234558,,4.63430151,4.49884044,18.2331248,,4.2243993,6.17514865,12.9798974
5.47794293,6.52021383,37.3782749,,5.6415219,6.38447929,35.8771461,,5.92844914,5.93668082,20.5939878,,4.83300928,5.86948599,13.743508
4.77374373,5.86770485,36.4452424,,4.45604786,5.28489783,32.145101,,4.99000467,4.73234408,20.3180336,,4.48680503,5.49240428,12.7363531
4.32840549,5.10945962,36.1841386,,4.73127333,5.96097882,32.1899038,,4.69784386,5.10886739,16.7703739,,3.80146389,4.55901495,11.3778231
5.74542445,7.05874729,39.0899361,,6.85482741,7.37715595,38.6913416,,4.1896859,4.42059873,15.5768067,,5.29680744,6.62685935,14.6493235
5.34333012,5.87095,40.4507603,,4.33128383,5.45125045,33.0625246,,4.23535946,5.63993869,14.5972626,,4.76429948,5.31596323,14.9540182
4.44050137,5.04230972,37.5579606,,3.75331942,4.37777389,31.2171628,,4.42048357,5.42563892,15.7487815,,3.89193672,4.46691742,12.5517909
5.86464229,6.79404932,39.8495657,,4.33191727,4.85090908,32.6178523,,3.47788101,3.65244165,13.9351781,,5.26089144,6.22681124,15.3682915
4.77790869,5.35338458,38.7004165,,5.75114707,6.52819443,36.074331,,4.18661268,4.33692536,15.2358644,,4.09253957,4.71348015,12.5915902
4.28657536,4.75462283,38.2303618,,5.38176469,6.23967881,35.5324875,,4.35275442,5.88858951,17.0019837,,3.64244511,4.17540922,12.5148962
4.67122148,5.86373348,35.718401,,6.27089125,6.64111645,36.7314371,,3.78382056,3.80282745,14.9747272,,4.04487466,5.28302071,11.7527697
5.81891393,6.23031534,39.6481082,,4.8863737,5.05379606,35.1010721,,4.579023,4.97775161,15.8934608,,4.91000598,5.52034387,13.3805704
4.7292374,5.37568552,36.5794212,,4.21699855,4.57701882,31.7172928,,4.48464023,5.09468156,16.0993279,,4.36911476,4.96858405,12.6679858
6.03057205,6.86824653,43.2827769,,4.07779063,4.3339004,34.224218,,4.35486029,5.24289487,16.1639666,,5.29893374,6.23774931,16.3604148
4.91814914,5.25529131,38.453454,,4.61587567,6.15907959,33.2638875,,4.20248677,4.50882297,16.0226245,,4.22889976,4.68833782,13.1921153
4.60772392,5.82818313,36.4123942,,4.15015785,5.4137221,32.6964369,,4.4205613,4.8022121,14.6864758,,4.44098566,5.46531742,12.8788199
5.2251784,5.84335593,36.890506,,4.68513527,6.56001364,32.9594703,,5.34653841,6.07708121,18.949192,,4.70120155,5.34211096,12.5779969
4.69745981,6.62895333,36.7572892,,4.61386439,5.2581404,34.9336456,,4.48049992,5.1777507,16.5688381,,4.04531269,6.07625225,11.8495623
4.63937207,5.88394135,35.1800244,,4.17811507,5.8250416,32.8638712,,4.89890713,5.53511159,17.7471762,,4.15833777,5.40770499,12.0458346
4.96671428,5.10064385,38.671746,,4.81154717,6.00591743,33.5032045,,4.38589928,5.05905266,15.0669439,,4.44505492,4.56103509,13.4093844
4.38506176,5.04333508,36.0966304,,5.6443994,6.33736586,38.1086759,,4.71670535,5.41464366,18.5283856,,3.81700065,4.4738454,11.2844652
5.13175838,5.88849121,38.9936053,,4.22962513,5.27742967,32.4323872,,4.30279784,4.85164833,15.1101655,,4.88083471,5.55516431,14.5736924
4.45668152,4.72647609,38.1283155,,5.14128973,4.94684939,34.5294562,,4.3564173,4.9482182,16.0415273,,3.82183311,4.10145696,12.3122669
6.55117313,6.51232785,45.0721758,,5.89417585,6.10264471,36.0404741,,4.83209133,6.08105744,16.7476216,,5.85486186,5.88751299,17.6839949
5.09626948,5.39126632,37.0241932,,4.93309321,5.53359329,36.3143831,,3.91177666,5.47790392,14.7352298,,4.59116093,4.93497279,13.947981
4.58012902,5.82242793,35.9005829,,5.13067802,6.61850174,33.560722,,5.0774775,5.33378111,20.2884656,,3.91986047,5.24663316,11.4979639
6.7527629,7.01881897,43.8093214,,4.79401334,5.1839846,32.4660498,,5.18505464,5.78851655,19.6265798,,6.12298553,6.40424643,18.0845864
5.18709109,5.86679563,38.9231937,,5.56915762,5.79709747,36.2408455,,4.74621343,5.86047984,16.8894717,,4.35501205,5.14754933,12.9783178
5.12587698,6.3102785,36.1506281,,5.51805052,6.74976003,35.9025236,,3.55306648,3.90472856,13.6687681,,4.58312176,5.77736637,12.2604181
4.18262996,4.58689073,35.8418313,,5.69348123,6.65806899,35.1786907,,4.02667093,4.59181849,14.5763984,,3.6528483,4.06642961,11.4058771
4.83376815,5.44811144,35.8489334,,4.11774021,4.48847556,31.6696079,,4.80869884,5.20376848,17.1548375,,4.32308831,4.9338201,11.9517605
5.64916465,7.1367896,39.8486996,,5.66529641,6.26124837,35.5384434,,4.04252637,4.54816746,13.9656039,,5.16619369,6.62613526,15.5239534
7.06038121,7.39381373,45.7956378,,3.96542301,5.11287982,32.7165011,,5.33651055,5.22408822,19.391632,,6.46373779,6.84840394,18.6794896
5.75219667,6.77646165,41.307399,,3.76866542,4.60262919,32.4447773,,4.77190198,4.64124483,18.0209458,,5.32984694,6.30595847,16.7410903
5.09645829,5.22080909,40.2082898,,5.66402705,6.16203295,35.547614,,4.08989644,4.3643204,16.7538594,,4.42165358,4.58555484,14.2966076
5.32042556,5.62091921,38.9098154,,5.72891228,6.83683944,34.5401052,,4.48540346,5.16565444,16.1224856,,4.55248083,4.97095478,14.430868
4.94453392,5.88209629,35.4399335,,4.4507776,5.63363264,32.2511679,,4.57070142,5.09058337,19.0314448,,4.51115708,5.41224465,12.5726134
5.52890962,5.98868217,37.5134534,,5.2034541,5.81706935,33.8102392,,5.04945614,5.81636872,17.394459,,4.62834455,5.27791453,13.2657255
4.80532619,5.71233801,36.7200794,,3.84362364,4.08380817,32.4588522,,4.88212468,5.03136687,19.5952133,,4.23327739,5.18292231,12.2024898
5.80657938,5.95108533,41.1559553,,4.4095983,4.88721813,32.010001,,4.17394818,4.85696572,15.0902826,,5.36877077,5.48642812,16.6138885
5.35883019,6.03012261,39.8214993,,5.05111162,5.54150316,35.6671477,,3.94711252,3.66874215,14.4783401,,4.93393424,5.51071557,15.0945827
7.02602753,7.95535598,43.3890407,,5.11559353,5.99055152,35.2556129,,5.43738009,5.42518315,18.8013179,,6.32269206,7.301737,17.4379844
3.90007781,4.22121884,35.6899512,,4.12794125,5.00085914,32.5767133,,4.03275948,4.27259789,15.4877437,,3.66438267,3.89066753,12.1175127
5.68519649,5.81963936,41.9213236,,5.13861837,4.95150279,34.3932432,,6.19157805,6.85596603,21.2615617,,4.98612942,5.16827664,15.7969206
4.20266679,5.11843572,34.1110372,,5.50406784,6.44894434,34.6337066,,3.74443734,4.38292589,14.1068024,,3.76134823,4.61017915,11.3635068
5.78638006,7.03855105,40.7063255,,5.27153312,5.46883042,36.8349243,,4.2125971,3.84971555,16.4492177,,5.30413725,6.50173719,16.3586114
5.75361348,5.87536749,40.5002421,,4.39752317,5.66188157,32.454337,,4.1395928,4.87277227,14.9512408,,5.31156472,5.38717106,16.6051427
4.4304428,4.80984666,36.0112616,,5.52592076,6.4039514,36.8173906,,4.99372889,5.36071278,17.6124745,,3.78745593,4.22776302,11.3054657
5.40419321,5.63418767,42.5151931,,5.38483563,6.90856748,33.8318472,,3.63045273,5.00186855,13.8405375,,5.10584418,5.23179584,16.605443
5.90732316,5.81753256,44.4880734,,4.44524438,5.38656222,33.0705744,,4.63576943,4.55072821,15.9356507,,5.24950485,5.18222683,16.9486868
5.66761491,6.45081308,38.9075795,,3.97911576,4.82647006,32.1460419,,4.15799261,4.34839435,16.3015355,,4.83499215,5.76881342,14.5750629
4.888841,5.67038223,35.7352096,,4.74343046,5.83154508,33.4530138,,4.57640423,5.81755976,17.3147054,,4.24858619,5.13187633,11.7397782
4.50977124,5.68823673,36.3594694,,4.67991929,4.95412801,32.4982648,,5.02335406,5.35465912,18.8221037,,4.13984926,5.25574256,12.447904
4.64709265,6.34321977,36.8191308,,5.62997822,6.11836008,36.6498501,,6.46391777,6.83487416,23.1150857,,3.86824779,5.68527246,11.4140689
4.88231792,6.07666149,37.591346,,4.7353676,4.9096275,33.8269307,,4.28537501,5.77464595,15.4383945,,4.15593061,5.43885351,12.8237238
4.29346821,5.06416343,35.5656387,,4.88817631,4.95131539,34.8770396,,3.62203887,3.99527916,13.545467,,3.58938133,4.45088712,11.0582837
4.47801342,5.87231881,36.2069384,,4.71071616,5.30987241,33.1964352,,4.40542572,5.2113704,16.425155,,4.12815839,5.4042414,12.132158
6.160861,6.42707957,43.4046427,,6.31316146,6.93833871,37.6682905,,4.16098817,5.40224898,14.4646212,,5.63906808,5.95403805,16.9463338
4.42699602,4.77440143,36.4251631,,6.12389507,6.98938165,38.713507,,6.28280954,6.58589792,20.8829643,,3.73206716,4.18952931,11.5133557
5.01384989,6.55323112,35.4900591,,4.45831251,5.7177074,32.7420972,,6.08494908,6.02613382,22.2544249,,4.41991171,5.98051638,12.4454928
4.72162491,4.83327768,37.7978578,,5.98931228,6.76320789,36.0730106,,4.88798628,5.15144254,17.2169435,,4.25413156,4.35915455,14.2888829
5.55036314,5.25104745,42.6286948,,4.90533581,5.00773837,34.3379315,,4.66461935,5.57572068,17.0181435,,5.02525396,4.7105129,16.0472084
4.76087366,4.82773907,36.9801682,,4.32027738,4.57829548,34.3775779,,4.3844877,4.95766942,15.5293532,,4.09750125,4.22035926,13.0057507
6.58429087,6.50593585,41.8139436,,4.47478465,5.42559851,33.0028898,,4.4583881,5.00975415,15.9479883,,5.91251698,5.88224646,16.7645282
4.73182691,5.27269813,36.4434189,,4.28155003,4.45120536,32.7881877,,5.15709592,6.10693733,18.319808,,4.3125914,4.82619585,12.3452364
4.92642343,6.60220046,34.7222153,,3.83316223,4.23228524,32.4388945,,4.63761373,6.11367109,17.1509876,,4.47828017,6.11556619,12.1836155
4.89302202,5.47977641,40.2537312,,5.26968976,5.92357517,35.2965783,,4.42373008,5.1128386,14.7487338,,4.49268713,5.01980176,14.920593
3.97721447,4.80869248,36.0013813,,4.04812824,5.4135077,31.6895114,,3.84624075,4.66290751,14.3822247,,3.30548494,4.19898907,10.8244262
5.27085688,6.80161166,39.3338457,,4.83006049,5.38234503,36.0910249,,5.78166494,6.26590448,20.3026833,,4.47950792,6.1533776,13.1811735
5.04698239,5.54287674,36.9435075,,4.72948027,4.96175349,36.1269467,,4.71612535,5.38587074,16.8687825,,4.22709415,4.80227393,12.8069263
5.17607674,5.42098321,40.6399714,,4.70775869,5.63828471,32.4727172,,4.48842972,5.42906075,16.1708013,,4.84968215,5.02964799,15.2803584
5.84730091,6.42506476,41.4392458,,5.61755151,6.88807864,35.5311056,,4.08288533,4.70284641,14.8215884,,5.27823858,5.87809326,15.4541429
