New Haven Medium Demand,,,,Fresno Medium Demand,,,,Atlanta Medium Demand,,,,Miami Medium Demand,,
Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines
3.018643963,4.047785279,6.43396805,,2.67019683,3.49548191,5.28778436,,2.687323996,3.472387999,4.669144879,,3.088511392,3.516008638,3.625600157
3.401622297,4.468399166,7.345954477,,3.218828463,5.239946784,5.842109761,,3.604868292,4.401376805,5.740401657,,3.450458612,3.984448893,4.332945475
3.067726225,4.515910967,6.231350603,,3.343605551,4.768363631,6.66482814,,3.348387667,3.810844992,4.801878756,,3.209095171,3.854079976,3.549705664
2.759020053,3.772418978,6.473621517,,3.152086237,4.713373718,6.153867518,,2.986812336,3.936071372,4.939437965,,2.880551942,3.104526138,3.544208876
2.886928313,4.849877959,6.5459311,,3.364919516,5.683247426,5.898772699,,2.794232713,3.139790944,4.337252274,,2.933521744,4.159718723,3.661340215
3.070605862,4.757275858,6.460341547,,3.249283609,4.648186942,5.739467712,,2.745563897,3.215879832,4.107266783,,3.158601229,4.019003184,3.694638302
2.941477295,3.642419762,6.965554651,,2.703881883,4.065407691,5.681917181,,3.069868428,4.643819912,4.900909088,,2.983691694,3.093634816,3.956739787
3.797116948,5.079788878,7.74155989,,3.380545812,5.253914526,6.385989269,,3.16422364,3.64563917,5.117806896,,3.855703362,4.453728516,4.76069811
2.951620183,4.112837612,6.856639849,,3.074711041,4.229603591,5.842567593,,2.565018744,3.72936216,4.140114911,,3.016947217,3.597683517,3.923166027
2.792500827,3.940843425,6.803773378,,2.780751193,4.182983943,5.683103339,,3.105271861,4.662977757,4.924082944,,2.880623302,3.281201664,3.828626812
3.459086424,5.260965296,6.78645792,,2.623456194,3.62478733,5.593070281,,2.95540748,3.472478076,5.124934145,,3.532962966,4.618516042,4.004649008
2.949053846,4.327478804,6.252199775,,3.078692914,4.375346875,5.885723067,,3.661263187,4.821372913,5.529643954,,3.008770984,3.573990935,3.420194081
3.17863023,4.454105032,6.766156938,,3.22754563,4.716727814,6.315222697,,2.601312135,2.739560177,4.523531608,,3.311952925,3.775638344,3.94271684
3.074313279,4.956859741,6.899638985,,3.338492558,4.477519993,6.260854968,,2.693834069,3.27657773,4.257372069,,3.147166546,4.325331387,4.040782659
3.133581202,4.876075962,6.700768062,,2.750020249,3.598935736,5.680323018,,2.741563228,2.818731362,4.237861703,,3.186838716,4.218938409,3.871020111
3.776276985,5.855950008,7.575056656,,3.324198586,5.414501095,6.456442191,,3.38230864,4.042536961,5.295377774,,3.82972367,5.239486433,4.671186304
3.425786717,5.772338576,6.639504247,,2.917754408,4.381119756,6.082860643,,2.842152374,3.818687631,4.663212906,,3.507603806,5.144158376,3.852501517
2.595594087,3.690280748,6.223267814,,3.221648535,5.154692646,5.974942753,,3.199660411,4.307292841,4.691893608,,2.668170706,3.113742069,3.421493928
3.150587823,4.464234278,7.100295467,,2.55688791,3.475279629,5.724099536,,3.273413417,4.432308306,4.747124164,,3.23582285,3.919813987,4.129985117
3.412829996,4.983547161,7.139337952,,3.236481573,5.19673264,5.7183165,,3.283495489,3.932366354,4.521853177,,3.516333027,4.302778572,4.344676092
3.589596549,5.39245622,7.534850201,,2.977774464,4.363168502,5.927254883,,2.961371812,4.287964403,4.490845053,,3.661278282,4.875400398,4.649189042
2.927708515,4.020528487,6.539330338,,2.764574075,3.911826498,5.637519093,,3.651359147,4.614109548,4.94959809,,2.964903395,3.51281707,3.655122758
3.29128962,5.269080097,7.375116188,,3.046278889,4.390633522,5.853716409,,3.007253799,4.611752822,4.515059282,,3.403848734,4.698899975,4.423968907
3.336889843,4.63298049,6.779195894,,3.328423525,5.505035251,5.868122623,,3.089164667,3.698526844,5.018084371,,3.383226939,3.993665487,3.912360992
3.086292452,5.216380996,6.624571424,,2.82593745,3.399389177,5.857483223,,3.67956924,4.87070573,5.694014401,,3.14857199,4.554948282,3.836028555
2.90760265,4.181161656,6.276513685,,3.645066641,5.454857923,6.681979611,,2.820894864,3.443479414,4.478719313,,2.951263613,3.502020815,3.483037626
3.074806485,4.037231583,6.905756201,,3.299289305,5.155376832,6.3152601,,3.087630985,3.678090489,4.430372466,,3.193901295,3.563610306,4.016796724
2.943886589,4.266463126,6.221657407,,2.991827773,4.541153607,5.948567461,,2.633885854,2.938595688,4.185620597,,3.049970738,3.632835426,3.469479426
3.37459571,4.711151797,7.426290091,,3.378827406,4.152870185,6.51175724,,2.731356168,3.096683919,4.218438007,,3.398370847,4.056188506,4.411248673
2.655576427,3.659046175,6.371494052,,2.546048877,3.749185908,5.477812384,,3.084238701,4.448879343,4.374276917,,2.729769778,3.086781173,3.460709102
3.377861159,5.343420227,7.208098637,,2.806427279,4.364906143,5.528600885,,3.326210492,4.856279957,4.757231084,,3.457043833,4.677971143,4.397781487
3.299721881,4.954909047,6.503996027,,2.796970443,4.070071747,6.167820446,,3.182006163,3.360722826,5.271215665,,3.37118946,4.429572948,3.754529734
3.019104753,4.186249123,6.440161208,,2.848486846,3.956833495,5.672058601,,2.928923101,4.064546711,4.541505506,,3.077696364,3.613547568,3.587268235
3.012951711,4.165205588,6.631431283,,3.037478571,4.815851711,5.78446038,,3.311398257,4.419295714,5.481846945,,3.094910265,3.462797136,3.70230454
2.823150741,4.699822423,6.5108774,,2.958095809,4.536458489,5.935169072,,3.463275677,4.51189638,5.150901132,,2.902615744,3.967119968,3.712705937
2.875196122,3.991991438,6.664143519,,2.927734351,3.770207051,6.044884629,,3.07552511,4.196614724,4.812776748,,2.924330452,3.494978812,3.76139502
3.310719906,4.61595904,6.700393231,,2.747664988,3.658695285,5.735470531,,3.271942062,4.151469138,4.712264528,,3.435330321,3.95466068,3.994326084
3.059296911,4.813241125,6.414425258,,3.259710243,5.295642739,5.74761567,,3.183908152,3.752139399,4.756071805,,3.150963556,4.272191042,3.682895314
3.659240673,5.732764215,7.236768221,,2.811795548,3.778291477,5.809304542,,3.442304369,4.67257591,4.975652277,,3.723069364,4.992675049,4.340637234
3.64337365,5.699736448,7.308228625,,2.687399426,4.181340991,5.407825193,,2.755529504,3.261308049,4.331259743,,3.69532617,5.157445758,4.42712558
2.715096805,3.509711052,5.992770709,,2.743848481,4.066212732,5.582519728,,3.131510233,4.097490303,4.347955036,,2.82263979,2.969302918,3.223440256
3.011574164,4.317892915,6.380419513,,3.458111517,5.099407982,6.553171959,,3.420895948,4.24564196,5.062254397,,3.098084948,3.781920971,3.713294131
3.187802167,4.491773752,6.336340416,,3.323174025,4.905931848,6.083612182,,2.992161303,3.549683809,5.000271769,,3.275607425,3.997102783,3.660720089
3.141729431,4.23084272,6.954327166,,3.161680295,4.80984242,5.724181582,,2.922750182,3.710240694,4.599644599,,3.234328062,3.565933324,3.98539388
2.340476178,2.965260388,5.801927872,,2.399270787,3.159954294,5.275018875,,2.857946559,3.991903421,4.466832225,,2.405428385,2.455069459,3.011196386
3.009280956,4.609378247,6.915651151,,2.905960907,4.788548487,5.856803491,,2.35267621,2.68734349,3.919488561,,3.077055553,3.985751423,3.955186669
2.558949938,3.646056026,6.026478774,,2.848711565,4.120804304,5.845388016,,3.180837728,4.521751623,5.24643757,,2.644043351,2.98071981,3.258667928
2.959243174,4.427886094,6.515202196,,3.271740307,5.046773592,6.053284083,,2.987463504,3.198710894,5.02630292,,3.020078466,3.833400241,3.633746844
3.098738536,4.425731494,6.949919056,,3.281973507,4.574553021,6.609923333,,3.675636028,4.76706158,5.426485144,,3.187981129,3.802553482,4.103775699
2.749856107,3.583881112,6.292257153,,3.060807742,4.362255781,6.219262384,,2.643629756,3.464302863,4.054280109,,2.796731099,2.96616876,3.417740189
2.824915034,3.999703983,6.745772251,,3.086320817,5.088268547,5.868347069,,3.248562481,4.032635149,5.341595904,,2.917848256,3.361901532,3.82173012
3.533182445,5.332197978,7.431543813,,3.126501848,4.902925292,6.000121118,,2.78721844,3.014748047,4.030953564,,3.587249781,4.652540137,4.451843146
3.136481697,3.818002505,7.001797791,,2.921712149,3.825109553,6.190223797,,2.719212669,3.166988972,4.261879045,,3.244889419,3.33261514,4.065519124
2.761386257,4.171618801,6.666795789,,3.10593047,4.841663129,5.804996437,,3.285114497,4.362434791,4.663406052,,2.861460997,3.553567693,3.780831846
2.72095895,3.437146732,6.578481374,,2.723938222,4.135087609,5.492011616,,3.098915049,3.157733761,5.142166852,,2.808328474,2.839543139,3.631509454
3.167569056,4.347299259,6.604168245,,2.701540773,4.580269706,5.457062659,,3.56298321,4.953643665,4.711409639,,3.262901079,3.709801873,3.790970453
2.689093305,3.385787185,6.499538257,,3.376595596,5.273715588,6.52168511,,2.830987952,3.632364308,4.173764569,,2.736223749,2.896165277,3.554507818
3.385765355,4.872307305,7.542188309,,3.143661899,4.864309846,6.4414196,,2.810689517,2.763848844,4.253054611,,3.489208361,4.255133177,4.577984036
3.130609604,4.409708153,6.517921082,,2.81628808,3.595468667,5.769410855,,3.578032984,4.675219026,5.523034814,,3.1827371,3.774677325,3.685436981
2.888059986,4.111917487,6.991759446,,2.987897809,4.589291289,5.817876816,,3.154534226,4.507854304,4.865352251,,2.945483174,3.375304076,3.944679272
3.30975321,4.501848813,7.111955228,,3.161186649,4.747359748,5.650367452,,2.973536522,4.004170645,4.695844899,,3.403721428,3.91274275,4.195255462
3.403796497,4.692098079,6.846523584,,2.760157473,3.653176854,5.481803451,,3.424794597,4.478453956,5.286746763,,3.498790035,4.218680299,4.105859625
2.944188962,3.782001222,6.323818185,,3.057699708,4.750788408,5.747547428,,2.992445071,3.921330823,5.076848479,,3.040515546,3.285335501,3.603841266
3.224710192,5.176026917,6.964132792,,3.155242826,3.895788704,6.07204977,,2.943476796,3.343276366,4.680018236,,3.264358789,4.390636138,4.025009587
2.963576557,4.581539648,6.298036821,,2.858290322,3.883679157,5.732419024,,3.194649607,4.431601282,4.773280698,,3.070187487,4.059514064,3.599623662
2.889341479,4.314740695,6.373482602,,2.997224498,3.868665045,6.06626902,,3.131542277,3.323818616,5.113377654,,2.963980099,3.646090136,3.583718718
3.168693742,3.808289116,7.148270271,,3.208462686,4.957498257,5.994163154,,3.165660571,3.293726773,4.672973469,,3.274382045,3.320975217,4.205444351
2.476397906,3.395610694,6.067614656,,2.492098334,3.358589504,5.24100359,,3.051427311,3.333934401,4.848973935,,2.566595448,2.8670572,3.292326272
2.865606012,4.531547553,6.38596101,,2.967433732,4.454362514,6.091894051,,3.079548354,3.79687969,4.518189621,,2.96957322,3.936145514,3.591787683
2.720144121,3.544293928,6.570096139,,2.516196963,3.382617368,5.358280916,,2.943907075,3.334349238,4.939008835,,2.759813357,2.947905779,3.602383608
2.784832099,3.859621681,6.135978835,,3.142987546,4.459684107,6.011014132,,2.749808493,3.320856773,4.210806099,,2.847498587,3.307547168,3.32796887
2.63617353,3.487824515,6.348230506,,3.155685429,4.2694989,6.289644762,,3.086509329,3.560660044,4.282031798,,2.693936152,2.841112837,3.420850609
2.907024841,4.143048134,6.511416728,,2.937876316,4.126895171,5.912603104,,3.248872343,4.821427021,4.956406483,,2.965583491,3.617785824,3.661503563
3.071864662,4.986972818,6.451397599,,2.755156588,3.575406844,5.468059791,,2.713064388,4.160200896,4.387799402,,3.159515705,4.327812111,3.639391274
3.708598228,5.604376852,7.667275234,,3.077201183,4.961181795,5.862336101,,3.020164741,4.551300138,4.365123918,,3.800701628,4.914350157,4.776073636
2.906954424,4.304250574,6.204113437,,3.242468124,4.247584697,6.058890092,,2.841002643,3.30440204,4.560321733,,2.964805683,3.654852668,3.394520728
2.84908805,4.428338687,6.460819969,,2.692787002,3.839591364,5.488091146,,3.31406402,3.837842497,4.974848428,,2.891231344,3.836168277,3.604321207
2.817157581,3.879009681,6.900965844,,2.92644082,4.052989262,6.260847985,,2.772280858,3.162001217,4.451643577,,2.912575609,3.168395086,3.895976184
3.065311895,4.85296652,6.611797594,,2.882943979,4.327827198,5.853932593,,3.660895401,4.654773909,5.464942168,,3.127771839,4.211605659,3.766163166
3.20136771,5.373964684,6.648305163,,3.366795072,4.938674301,6.566750521,,3.036250559,2.963319903,4.809205294,,3.331073858,4.728148957,3.898165365
2.742212726,3.777570858,6.178927243,,2.934054367,4.743322962,5.745065158,,3.277779191,4.430847742,4.548302619,,2.80041239,3.214477171,3.393755046
3.856011654,5.267927089,7.730756034,,3.120781421,5.189586246,6.101323011,,3.571869272,5.225096206,5.408860936,,3.935276724,4.601607945,4.775668642
2.980871577,4.248353265,6.717993591,,3.38598264,5.015277814,6.331534631,,3.027393767,2.894415605,4.559682073,,3.069992621,3.493565193,3.793907807
2.723225544,3.563956484,6.603277634,,2.869323591,4.317035601,5.579042498,,3.284678598,4.152037024,5.287143243,,2.800748084,2.956578037,3.64619302
3.458736421,5.011114522,7.294037573,,3.192568122,4.978748218,5.907644739,,2.840368933,3.794717231,4.569135509,,3.502480278,4.499309296,4.326580676
3.252057596,4.709597239,7.103065875,,3.499494965,5.224350546,6.699860728,,2.776168826,3.078915769,4.207853419,,3.341951257,4.136427253,4.270525129
3.610125085,5.115284061,7.249086441,,2.750890597,4.451292159,5.485461538,,2.984261064,4.627518838,4.739263627,,3.676018123,4.586718898,4.397365099
3.30792269,5.04229778,6.949924694,,2.369927417,3.513826355,5.272093479,,3.372182839,4.154129508,5.514680903,,3.38860159,4.319822945,4.142927173
2.871199039,4.446619707,6.76980471,,2.71364437,3.807751807,5.392024675,,2.983663858,3.294912024,4.516535574,,2.963536804,3.789276712,3.88414447
2.998377531,5.370600357,6.453292806,,3.09169327,4.811937675,6.165896505,,3.080209863,3.15279122,5.175399329,,3.090947558,4.710213386,3.666742851
2.910061661,4.915583957,6.560907131,,3.048112572,4.795716252,5.919903464,,2.663637642,3.021014195,4.337327585,,3.009702906,4.224490042,3.690546251
3.512428541,5.192142827,7.472384702,,3.58367874,4.950534201,6.520426645,,3.140457417,4.117452597,4.700318611,,3.622288133,4.487864297,4.550258021
2.7642443,3.686483148,6.385820772,,2.682860053,3.647423437,5.782451985,,2.506383933,2.999861564,4.251623817,,2.851017362,3.160541239,3.539382541
2.825585066,4.22009462,6.434279506,,2.716302015,3.600323732,5.485608667,,3.267385367,5.118877862,4.833675851,,2.877052226,3.489486273,3.558217001
2.593196432,3.913822088,6.218236242,,2.421323808,3.279736623,5.627964213,,3.219332376,4.004025172,4.864713572,,2.654518465,3.209449552,3.37734772
2.660868724,3.960600393,6.478707238,,2.977042286,5.143081781,5.80204056,,3.451180701,4.765736649,5.519176626,,2.736916514,3.342978214,3.57947217
3.522057165,4.600118743,7.401666856,,2.720277763,4.446011554,5.551619914,,2.719559739,3.298863783,3.857842296,,3.602584652,4.121099059,4.535317339
3.150440324,4.366722004,6.925976132,,3.054495709,5.531343374,5.631959482,,3.686131975,4.788303794,5.428000311,,3.195523329,3.837516005,3.975069134
3.107996361,4.771161134,6.30680993,,2.670711863,4.0676301,5.653547995,,2.943766031,3.346582179,4.644990206,,3.211918773,4.097359614,3.603600941
3.326091337,4.710015513,7.204131061,,2.865226427,5.012835116,5.766895891,,3.273864874,4.236843834,4.948587917,,3.394246998,4.178498386,4.282572174
2.692887894,3.706728198,6.047402694,,3.179101233,4.988754902,5.678672018,,2.850308012,3.864422391,4.533948672,,2.794361333,3.089207624,3.29056579
3.558005099,5.062495657,7.066397231,,3.141348124,4.731130006,6.303136039,,3.418810995,4.128620767,5.252100506,,3.610958188,4.450535118,4.276603463
3.296716477,5.486618628,7.118829483,,2.725416927,4.342019953,5.422237582,,2.765288425,3.091919433,4.322668733,,3.389401959,4.798348209,4.246302528
2.814083981,4.128736843,6.328679455,,3.034001796,3.559545586,5.966932361,,2.443908639,3.608823265,4.022628262,,2.902459254,3.514808279,3.574339831
2.93600576,4.338156868,6.323397761,,3.377987591,4.466567406,6.223516627,,3.391005762,4.372251616,4.825738953,,3.068473821,3.815055864,3.622760309
3.082700616,5.429595119,6.52668594,,2.884045967,4.206088308,6.052983812,,3.108288928,4.109659755,4.230589564,,3.151280252,4.771569216,3.78556119
2.795398181,3.713144327,6.705050221,,3.32867458,5.497044615,6.089840381,,2.51055248,3.054008202,3.947034451,,2.873953971,3.175255613,3.717455243
3.05855067,4.522712343,6.722585049,,2.934716049,4.039037658,5.672443535,,3.029122758,3.8123201,4.470955708,,3.067187425,3.814313721,3.823138666
3.006069937,5.040813138,6.455443829,,2.930187453,4.106396142,5.957613093,,3.269815125,4.749589064,4.262102296,,3.099112061,4.347928798,3.731322115
3.038554268,3.958187715,7.199608463,,3.221211526,5.309041421,6.102893158,,2.713227521,2.712357877,4.61358122,,3.121029635,3.308167116,4.159203067
3.193689118,4.627555383,7.11824338,,3.164115153,5.052507933,6.185137822,,2.574491097,2.92869269,4.307937069,,3.266799431,4.061195907,4.17982314
3.118886407,3.913154498,7.180716881,,2.535592738,3.478633006,5.325705009,,3.365890411,4.976624392,5.68299164,,3.178886916,3.342843667,4.178920162
2.772295086,3.872877052,6.087343939,,3.486795693,4.880469077,6.154466182,,2.780228133,3.913708197,4.394999377,,2.846147108,3.219187027,3.243674944
2.583063375,3.540116706,6.133746269,,2.525361046,4.202426263,5.332934305,,2.698326294,3.261082348,4.226834285,,2.685749107,2.909159752,3.359121298
3.428397274,5.277693439,6.702691328,,2.326342506,3.687730439,5.175705951,,2.669646132,3.645305872,4.257530209,,3.509358656,4.636572806,3.959339733
3.009147209,5.014224897,6.512855749,,3.539812198,4.782671472,6.269160992,,2.925271587,3.77840802,4.385813029,,3.077955655,4.468181561,3.723091831
3.109867433,4.515008216,6.441724303,,3.444782733,5.404971051,6.283999421,,2.669425766,3.918839492,4.311407671,,3.210287792,4.008036986,3.768825305
3.143678115,5.009378193,6.503216901,,2.914637241,4.655217319,5.744586777,,3.194832652,5.141522239,4.514657657,,3.196743028,4.386273445,3.788504375
3.076997295,3.971586934,6.357487642,,3.430294357,4.76169002,6.085621112,,2.642314918,3.133625656,4.22229359,,3.166512153,3.418702388,3.573978377
3.037754383,4.122039292,6.679786372,,2.433800542,3.207365088,5.373910389,,3.377695988,4.323778856,4.559306007,,3.100973117,3.424105044,3.749762653
2.670988478,3.372071908,6.259321304,,2.862267094,3.933703516,5.434759221,,3.053690913,4.213433408,4.595328875,,2.765822369,2.831890739,3.351662535
2.899313081,4.084439401,6.628683059,,2.713502558,4.032550238,5.912026379,,3.060746678,4.180841206,4.87643088,,2.963057799,3.379940704,3.742869929
2.882525323,4.507171559,6.677398866,,3.165120892,4.762560401,5.882917377,,3.299968148,4.094254815,5.528179734,,2.930912919,3.953858701,3.787765791
3.612701917,4.663760969,7.513955222,,2.805615125,4.112187147,5.465559388,,3.275404133,3.910540615,4.377221351,,3.688533667,4.164330264,4.589317372
3.155346754,4.423952066,6.814843714,,2.917543674,3.51006977,5.74696255,,3.688081082,4.411156182,5.675783493,,3.244030814,3.963175325,4.07108929
