New Haven Medium Demand,,,,Fresno Medium Demand,,,,Atlanta Medium Demand,,,,Miami Medium Demand,,
4.69811392,4.85084423,10.2681853,,4.28324089,5.35460373,9.03891586,,4.86464933,5.05429508,5.75754018,,4.43092258,4.80741438,4.05163757
3.78959143,4.31624259,9.68376318,,4.1288371,4.87641717,9.10036782,,4.67072362,5.23964542,5.47841116,,4.25033208,4.25435302,4.0842492
4.44751606,4.92626458,10.6178209,,3.79323799,4.58941133,8.9109033,,3.98671492,3.72808156,5.19921536,,3.92561641,3.97147376,3.93027547
4.20308237,3.71246673,9.80216445,,3.95657108,4.01729616,9.19783043,,4.03839954,3.53911342,4.91783995,,4.06163544,3.33482083,4.05325114
4.12921969,4.47026436,10.3025798,,4.77717661,5.42759133,10.1768305,,4.37238042,4.35259119,4.97499332,,4.88505643,4.87278356,5.14907833
4.88959892,5.18817915,10.7274296,,3.98192094,4.4407184,9.1816325,,4.6830348,4.16690709,5.61181749,,4.13182215,3.75541206,4.12544148
4.31023121,5.46431783,10.0265854,,4.14177786,5.0032833,9.31392488,,4.58503032,4.07269297,5.4650392,,4.2565384,4.34670987,4.23706515
3.74415465,3.99872411,10.0178214,,4.01473521,4.92131063,8.98518379,,4.20060941,3.05479803,4.78436051,,4.17136622,4.32271197,4.04723357
4.50685357,5.56855322,9.9331064,,4.73285859,5.50197441,10.075157,,5.00117242,4.59515303,5.41044518,,4.85923368,4.81841942,4.99903013
3.9068989,4.04430556,9.60379212,,4.20038897,5.41600199,9.15380374,,4.70277062,4.54569104,5.29248578,,4.32617652,4.80639278,4.14226878
4.49934579,4.61202271,9.95511675,,3.71946915,4.04341734,9.23874259,,4.44785199,3.17270951,5.15584945,,3.85788233,3.40037081,4.13755421
4.14064859,4.66027639,9.60517502,,4.46800488,5.54341874,9.7654537,,4.68279567,4.74058189,5.40397154,,4.61086271,4.97102482,4.74290019
4.7448543,5.95588619,10.8379842,,3.95558976,4.2793692,9.2757719,,4.03461242,3.47900127,4.77877915,,4.0747359,3.7846795,4.24765505
4.14666981,4.78437355,9.7912028,,4.03937597,4.95363942,9.25805792,,4.15910823,3.68337572,4.84163077,,4.18625033,4.2806947,4.28342719
4.40688615,4.95527567,10.4084847,,3.90739882,4.76674747,9.22554473,,4.35417965,4.34857739,4.86067372,,4.00231355,4.07863116,4.26664446
4.29680795,4.55236764,10.2290356,,4.18242862,5.88461666,9.38402869,,3.78161609,3.75813519,4.8106053,,4.27177195,5.2857554,4.41366674
4.15221227,6.46313945,10.3473162,,4.21448175,4.85730714,9.86888492,,4.36678999,3.92367468,4.5695522,,4.30886294,4.26748809,4.78379902
4.26126583,5.48747188,10.5129133,,3.73670167,3.77969821,8.78689125,,4.93089025,4.17558736,5.73203391,,3.8359295,3.23004196,3.70910431
4.21589388,4.84899475,9.94060762,,3.75209206,3.74349914,8.98095148,,4.73271812,4.15899751,5.35638351,,3.86689695,3.16751005,3.91260313
4.12144741,3.90304518,9.48258173,,3.57901147,3.76891272,8.58599128,,4.18379677,3.72145925,5.36327539,,3.71027777,3.17144728,3.5284331
4.31747437,4.42342377,9.79329224,,4.17415129,4.08111444,9.56334927,,4.85120057,4.5203314,5.47646914,,4.30347288,3.45947658,4.4101187
4.34639693,5.18058939,9.70135611,,4.34211938,4.8077084,9.48655626,,4.04435799,3.55393118,4.74364567,,4.46324717,4.20146513,4.49080801
3.87682144,3.80075201,9.34854533,,3.84608588,4.91648275,9.1746328,,4.44527631,4.25071981,5.16371096,,3.92729352,4.40602455,4.14557727
4.24062805,5.47761515,10.2600163,,4.13428431,5.97866994,9.48322051,,3.72737135,3.10706528,4.31675231,,4.27293523,5.31083342,4.50183972
3.94839707,4.19543695,9.56227778,,4.04165027,4.38301514,8.88653093,,4.06650157,4.25690271,4.94316973,,4.22917682,3.84263763,3.92110161
3.97689125,4.71386888,10.4300617,,4.00588147,4.83437774,9.11353171,,3.9560137,3.42251513,4.41947185,,4.11767743,4.16880035,4.12431222
3.70585688,3.50573825,9.70604975,,3.81057341,3.98822508,8.92818042,,4.15384638,3.19623333,4.60487813,,3.95692096,3.49623357,3.9013992
3.95124642,5.34355748,9.80221116,,4.49476327,4.95255209,9.6108379,,4.48519008,4.36812205,5.68608074,,4.65569915,4.44696037,4.57514287
4.64423201,5.05044399,10.7657437,,3.45765071,3.53735254,8.95489737,,4.51529747,3.98229456,5.05523117,,3.60504377,2.92433922,3.89518403
4.52191539,5.39697754,10.0156184,,4.32658672,5.92004903,9.11685345,,5.24863375,4.83363404,5.88658479,,4.50929723,5.29529547,4.17856277
3.82706953,4.25389683,9.68056767,,4.41842728,4.6952183,9.5418197,,4.34861957,3.61607731,5.09936384,,4.53960024,4.11923363,4.4821771
3.8150937,3.58525525,9.33405016,,3.75676766,3.86074521,9.16230043,,4.77388351,4.75078126,5.42096618,,3.8580183,3.32146109,4.03353017
3.77850855,4.04001251,9.59650956,,4.05500928,4.9395323,9.18547108,,4.24691931,3.40984733,5.18176677,,4.18184079,4.25019437,4.15476151
3.84272727,4.94900868,9.53387245,,4.17275359,4.44549333,9.12545413,,4.96437755,5.28011251,5.34607388,,4.34198941,3.77479165,4.09608129
4.17801523,4.16072252,10.0509156,,4.47835719,5.24463392,9.1268234,,4.68948348,3.56747112,5.5297247,,4.58701305,4.57917812,4.07953419
4.32941576,5.16655744,9.71228323,,3.94825698,4.29965795,9.13877398,,3.85583988,2.84217809,5.01701056,,4.0408683,3.63158022,4.02240513
4.57691408,5.96329686,10.0303905,,3.75357511,3.94720144,9.02274704,,4.60676014,3.83648249,5.37175853,,3.88286365,3.3680508,3.91372416
3.6353362,3.69252491,9.95976052,,3.52817988,3.41364535,9.24493326,,4.55169172,4.25637165,5.46984516,,3.66374415,2.82164113,4.15573383
3.72668991,4.27289384,9.34848364,,4.13695208,5.00065885,9.53901065,,4.00433799,2.77019192,4.31191163,,4.22348723,4.48301818,4.44243319
3.92026901,3.82602575,9.49673424,,4.26252543,5.60967725,9.74514004,,4.11884658,3.76877795,5.08839233,,4.37804973,5.00433507,4.65282003
4.59127874,5.37991826,10.4668583,,4.75393954,6.16233032,9.39300309,,4.78224995,4.36368611,4.88592793,,4.86342813,5.44754724,4.35860206
3.8598082,4.52274082,9.81528275,,4.79004937,5.89862268,9.95143109,,4.26873316,3.31669656,4.61514085,,4.9519925,5.39105914,4.92613389
4.3198303,4.76238185,10.136507,,4.49041237,4.76609137,9.17852973,,4.51629546,4.38848401,5.37673325,,4.61462971,4.23007834,4.14301032
4.69614818,5.00354569,10.5156251,,4.63033781,4.90705364,9.56314578,,4.69571812,4.82850899,4.87148488,,4.7841873,4.2452017,4.48090271
4.02461796,4.92784707,10.2640935,,4.40038494,4.88142426,9.65517996,,4.73937378,5.13621614,4.90357964,,4.50489665,4.33763904,4.56432754
3.59990578,3.87492358,9.39733407,,4.35399087,5.18734745,9.12119262,,4.26630098,3.99513929,4.75381286,,4.48991312,4.61221042,4.18491196
4.45843284,4.31026766,10.2717668,,3.79301101,4.67565542,8.87667782,,4.22616846,3.86916462,4.95518187,,3.91287525,3.97036581,3.8375922
4.21587072,4.3950604,9.40204567,,4.01518978,4.11679172,8.8387291,,4.61222759,4.16579733,5.19998568,,4.1968914,3.61178456,3.8746087
4.80049579,6.1211296,10.8543773,,4.22014233,3.78368688,9.36027216,,4.62220087,4.56792923,4.90823859,,4.36869822,3.2148015,4.30695781
3.31796154,3.15026154,9.15078362,,4.31659788,5.09261039,9.25359055,,4.67326613,5.15166773,5.68647747,,4.44215477,4.4907807,4.29498714
4.26229196,3.78509757,10.3001547,,3.92059619,4.2040799,8.97893275,,4.41974302,5.00676077,4.78444692,,4.07263981,3.53081309,3.93630043
3.8318664,4.0959917,9.55720919,,4.45773183,4.55211542,9.46920236,,4.47463732,4.57151087,5.49221593,,4.60051881,3.84688036,4.4030791
4.5904067,5.70939349,9.67182347,,4.17859259,5.02199483,9.11443456,,3.77543015,3.00921899,4.5670947,,4.23417879,4.36543293,4.00636191
4.38389308,5.29216336,10.2609133,,4.13622084,5.63536787,9.49020122,,4.34454542,3.74021092,4.71144576,,4.26001869,4.92067587,4.44796488
4.73088546,4.73334719,10.822662,,4.20010075,4.99737204,8.99298936,,4.88571463,4.97246506,5.83189822,,4.3329589,4.3387222,3.99821347
4.08696227,5.14507238,9.83895484,,4.26805895,5.15558334,9.51342317,,4.17788387,4.73388787,4.7892684,,4.40804037,4.59798442,4.5333473
4.67315363,5.42556826,10.2071016,,3.70582719,4.02600757,9.02546955,,4.69915057,4.932392,5.20377474,,3.83443592,3.41943029,3.97878172
4.09618527,4.20555641,10.2189389,,3.70323635,4.20547978,8.92327375,,4.58095237,3.78729753,5.48192393,,3.79108483,3.60971275,3.82478971
4.36317816,4.92453243,10.7048104,,3.73615885,3.70067188,8.935854,,4.4344626,5.0765209,4.9031714,,3.85795844,3.1700479,3.92817551
3.79979361,4.17512898,10.1237269,,4.49385324,5.11031651,10.0971322,,4.17101131,2.95568248,4.77590857,,4.60503087,4.48017409,5.04394676
3.61829865,3.7005447,9.38736185,,4.31565438,5.15525103,9.42105002,,4.44416715,3.90307559,4.9122827,,4.3958504,4.52291564,4.32155092
4.44978863,5.06987542,10.2672077,,4.31386422,5.01860117,9.56752804,,4.22914407,3.37174783,4.62566866,,4.40306835,4.50037237,4.5237629
3.71938563,3.9091897,9.36319589,,4.62765157,5.19446448,9.86422759,,4.34978823,4.17771768,4.86456796,,4.69088137,4.49360679,4.85619461
4.06703712,4.42649623,10.77097,,4.33701664,4.97945766,9.81304331,,3.95500215,3.52041723,4.54759503,,4.45023779,4.25976443,4.7580301
3.84125926,4.67613505,9.86349363,,4.67393721,5.61025464,9.5447964,,4.18596603,3.30346768,4.83382302,,4.8163943,4.95374151,4.63708941
3.99679724,4.36943431,9.9245108,,4.33066852,4.45351915,9.61073815,,4.83265761,4.13789601,4.89228873,,4.45311319,3.8904255,4.49104005
3.96601724,4.39630907,9.70120822,,3.68662073,3.33103644,8.65331136,,4.15390369,4.01281198,4.68216461,,3.82035321,2.82950326,3.60502155
4.15310125,4.40320735,10.2439368,,4.35838042,5.46418359,9.76823382,,4.99349931,4.52281449,5.32685813,,4.45537941,4.75886047,4.67971718
4.01820968,4.45762607,10.3458342,,3.86476915,3.6644013,9.11761112,,4.69722191,5.20460528,5.64648139,,4.01728503,3.18607191,4.08416641
3.90688955,3.55148383,9.82194854,,4.84985436,5.97045949,10.0610915,,4.56308495,4.108095,4.98205359,,5.02026523,5.28303689,5.05674729
4.09565673,4.27030625,10.2478308,,4.23778451,3.80106146,9.02399425,,4.46109367,3.79129712,5.19683477,,4.38160869,3.16779619,3.88305392
4.72551503,5.80766424,10.4576316,,3.86509762,4.98565661,8.93363669,,3.9419543,3.58294178,5.07322455,,3.9831657,4.31828727,3.92025565
4.69170048,5.34495781,10.7529456,,4.42253785,5.8450956,9.24643515,,4.49387578,3.63049177,5.3627209,,4.59078635,5.1744693,4.24972866
3.70106089,3.85963671,9.46200727,,3.91830614,4.80592402,9.21338975,,4.49826568,4.42920115,4.75956636,,3.99435215,4.11054229,4.11333438
4.21308124,5.42797071,9.83824969,,4.35372476,5.78179973,9.38635537,,4.50658506,3.76629484,5.52767978,,4.43152383,5.17323219,4.38979108
4.63439599,5.47714461,10.1396222,,3.71366496,3.69537852,8.70631569,,4.02031399,3.22836867,4.81404109,,3.82823692,3.12634212,3.6354336
4.37332771,5.2276015,10.609188,,4.14388128,4.6324826,9.4676977,,4.79028046,5.33463387,5.62946321,,4.28074033,4.04607788,4.43699791
4.37582757,5.07060741,9.68969702,,4.08371856,5.76453572,9.19891174,,4.3464426,4.39827376,4.99426811,,4.17339948,5.10803151,4.18467109
3.6835437,4.25068787,9.5610038,,3.80505543,3.79202878,9.47755274,,4.06650188,4.62362576,4.84625834,,3.93424971,3.18432791,4.37882241
4.12456232,4.60585517,9.97437915,,3.85618088,4.25380578,9.11635327,,4.42322829,3.36103946,5.03763457,,3.99341546,3.75397463,4.1527384
3.66518647,3.31799953,9.33631206,,3.98006631,4.35167445,9.12712592,,4.65396905,5.3405966,5.05497356,,4.09174618,3.70136877,4.07421138
3.80163323,4.1754385,9.71180315,,4.0695042,4.1774107,9.10583986,,4.17329245,3.64018479,4.9893619,,4.23160958,3.69442423,4.12963647
4.23054614,4.70356795,10.4561079,,4.21027936,4.62020415,9.07211033,,4.09102749,3.41929191,4.83560417,,4.36508256,3.97921691,4.12595145
4.3117176,5.32857833,9.98962526,,4.22501675,4.74742923,9.4790871,,4.51854957,3.71553623,4.77066518,,4.39937406,4.05481013,4.47430627
3.80380942,4.40929365,10.0866759,,3.51921529,4.34946211,8.95840752,,4.49177013,4.84814471,4.85786456,,3.65369835,3.78073575,3.93013542
4.90208104,5.15654767,10.8144573,,4.30821897,5.37636441,9.4144178,,4.32225937,3.88172174,4.93031159,,4.44133479,4.84499682,4.41781016
4.13784229,3.96135346,10.0830086,,3.85224093,3.90347675,8.76575617,,4.27199159,3.63161859,4.78273665,,4.00937693,3.274819,3.74852451
4.35040322,4.39844641,10.048554,,4.53565471,4.78037261,9.8489356,,4.16454368,3.68646858,4.89091461,,4.67783995,4.20910149,4.78880279
4.27267936,4.79329584,9.62996559,,3.63766283,3.89251138,8.75264835,,4.98403075,5.80181492,5.21542927,,3.74671388,3.25059345,3.70314933
4.24807844,4.39941345,9.62610967,,3.7627182,3.37374715,9.33779793,,4.28991633,3.641342,4.91117339,,3.8707744,2.81525784,4.20559692
4.11274351,4.29961963,10.1180639,,4.18196219,5.03164438,9.59955756,,4.36914046,3.63147418,5.01604101,,4.32389384,4.48206966,4.54040229
4.17095704,4.4290632,9.72687782,,3.7572099,3.88509174,8.95961628,,4.44415005,4.76952253,5.0025108,,3.8892662,3.27821679,3.94764362
4.40718719,4.75786508,10.5421374,,4.0591739,4.50539505,8.9764867,,4.20149569,3.94452443,4.43074557,,4.17689353,3.82411122,3.90731657
4.32873686,4.27366474,10.6062594,,3.62130095,4.29815528,8.81430446,,4.55229384,4.71267698,5.69367792,,3.75663468,3.73577979,3.81217504
4.1864664,4.55964069,9.90263795,,4.66343258,5.31710291,9.51580653,,4.88685444,5.04740133,5.70751305,,4.80458693,4.79477141,4.48978784
4.21730756,4.4970368,10.2506555,,3.85063485,4.17796025,9.25476547,,4.59275184,5.31403845,5.9683979,,3.97117319,3.63710975,4.1624276
3.78436622,3.89583907,9.75828978,,4.10080098,4.74462667,9.82964986,,4.68915148,4.4442833,5.45483201,,4.22519869,4.23194318,4.80542492
4.27263418,4.5766908,9.68032803,,4.45675188,4.76198344,9.84826849,,4.00195224,3.45082806,5.10350751,,4.5866163,4.25197931,4.82342324
4.43920838,4.81018366,9.68851538,,3.71316275,3.79920096,8.84876205,,4.25671565,3.6791212,4.5787783,,3.81972898,3.3130267,3.85045224
4.00539042,4.33070962,9.58497082,,4.61375867,5.89673549,9.47610279,,3.63555299,3.00548883,4.4140026,,4.6815268,5.23829893,4.40181024
4.20529342,4.62189905,9.73271021,,4.50702478,4.77234464,9.71570746,,4.62683034,4.30374799,5.38438191,,4.6752809,4.17775916,4.6888254
4.85236397,5.64013152,10.1977279,,4.03078593,4.24768998,8.96276354,,3.89762756,3.68432563,4.59541958,,4.16887139,3.73357653,3.91787197
4.11701284,3.53712404,10.2636898,,4.12835643,5.13903042,9.38510649,,4.24680199,3.47176689,4.89953797,,4.20470098,4.55779977,4.32593884
4.09430624,4.40576298,10.2762413,,3.87602334,4.34862289,9.17849911,,4.2974616,3.81257259,4.66743768,,3.96923463,3.70236649,4.06592021
4.43146001,4.8266069,10.1235183,,4.1921502,5.52046867,9.29697389,,4.84917466,5.20276913,5.31618543,,4.3444323,4.85532222,4.37444939
3.96703374,3.97545905,9.49484472,,4.04197833,4.98127349,9.11836004,,4.4904408,3.32435554,4.75331106,,4.11685508,4.24292611,4.08017602
4.61226338,5.00500037,10.0213091,,4.19063728,3.92682799,9.24430899,,4.69249418,4.47463849,5.35711501,,4.32016842,3.21778319,4.11908981
4.70969894,5.57178722,10.2720335,,4.53790266,5.17019052,9.56917747,,4.25023217,3.71325312,4.76748153,,4.70860671,4.53962212,4.59372448
4.08011219,4.14992724,9.83143139,,3.78060624,4.09037618,8.8743598,,4.50489049,3.689858,5.13503739,,3.88370242,3.58847314,3.8910088
4.34732499,5.47175882,10.6553601,,4.15438408,5.45362875,9.65427775,,4.16462181,3.67581989,4.98852109,,4.24380003,4.73501932,4.61240603
4.21784985,4.11269428,10.2775339,,4.16098614,4.15734129,8.94559621,,4.67531875,4.6897769,5.50319639,,4.27669665,3.4202959,3.82707987
4.10868477,4.84073171,9.70514416,,4.48134552,5.50542569,9.82087875,,4.65669937,4.89213024,5.71221367,,4.58981006,4.82426149,4.82382172
4.20532308,4.32547395,9.79103656,,4.20643278,3.92282412,9.04567917,,4.41966299,4.32727221,4.76286605,,4.33598929,3.24243461,3.91843023
4.15168111,4.46483816,10.1354923,,4.38715909,4.90238464,9.65292707,,4.18384254,3.46985292,5.18178793,,4.50330304,4.35531233,4.62687246
4.4376634,5.33200518,10.0720666,,3.7794477,3.91459754,9.35139618,,4.66571267,4.18321506,5.39803102,,3.94292981,3.38451554,4.31123524
4.282051,4.66469238,10.829224,,4.21389223,4.18308193,9.7704246,,4.25538219,3.42370296,4.82734459,,4.3528433,3.59399189,4.70548981
3.52017002,3.52377056,9.25022795,,4.40639157,4.83403731,9.37113742,,4.91111591,4.45565805,5.58818297,,4.45446617,4.28618243,4.31488757
4.13442266,4.94125707,9.66752828,,4.24306667,4.81200808,9.25337198,,4.66458246,4.26143976,5.13119177,,4.38337372,4.19153551,4.19013701
4.59087546,4.01044623,10.5869664,,4.87337682,6.17863064,9.53673861,,4.77360961,4.34710257,5.58577874,,4.97707984,5.46991453,4.51488231
4.29125457,4.32659675,9.8031246,,3.91657331,4.00202268,8.95208151,,3.96382926,3.47012021,5.21637333,,4.08359258,3.52289738,3.96942737
3.77183384,3.97448241,9.40222219,,4.2590384,4.45913481,8.97516042,,4.61147457,3.63908708,5.42324551,,4.35264244,3.94274307,3.96740156
4.14707169,4.47990281,10.4560925,,4.41313614,5.82722048,9.40524109,,4.50818845,3.58151407,5.37200459,,4.54678539,5.14755449,4.44431492
3.84663196,3.66436707,9.30686455,,4.15228304,4.48579525,9.38617603,,3.80561507,3.33254882,4.40474404,,4.28581998,3.8548692,4.32490854
3.72002808,4.5694985,9.50524596,,4.62472437,4.73638307,10.0937839,,4.72976604,4.94862094,5.55709697,,4.73520408,4.18564524,5.00629088
4.38246385,4.50762234,10.3519123,,3.657222,3.44964332,8.7577795,,3.98453378,3.41901399,4.4150954,,3.76741306,2.87922431,3.73179968
3.85014678,3.5307034,9.40647509,,3.97313075,4.95747973,8.96148709,,4.50464939,4.60620242,5.23265303,,4.11179959,4.30737453,3.90075293
4.41683287,5.29826736,10.5562457,,4.69851747,5.8051771,9.82722462,,4.74974608,4.98471006,5.11749406,,4.86944839,5.22938321,4.8294571
3.94588482,4.11587629,10.0989883,,4.12758213,4.24009933,9.43861957,,3.91700445,3.22867558,4.81692928,,4.25267013,3.6803769,4.41970362
4.3105984,5.20857765,9.77979916,,4.37857388,4.4808029,9.64939142,,4.23040305,3.98590712,4.58708036,,4.52359907,3.93052179,4.62209239
3.65045511,3.81868582,9.38224779,,4.37063161,4.65150347,9.62377237,,5.11186402,4.79006547,5.72602828,,4.50737389,4.04336482,4.560992
4.69245854,5.68255201,10.2251301,,4.81836719,5.56505054,10.1708109,,4.60047285,4.05541747,5.61185367,,4.96789383,4.88548291,5.10490159
4.39998555,4.74942682,9.69261746,,4.14943738,3.88282272,9.8511433,,3.992713,4.8431789,4.65978468,,4.26272165,3.36967091,4.75186159
4.34381523,4.64702241,10.4766028,,4.19593796,5.57554962,9.1760101,,5.02060252,4.41851967,5.30334533,,4.28929949,5.07715847,4.21294147
4.85212315,5.22663464,11.0980603,,4.36551013,4.53615965,9.53316602,,4.94139507,4.46155949,5.83883686,,4.49444847,3.92643589,4.45629398
3.8392772,3.72657237,9.94452363,,3.83940935,4.148603,8.69278194,,4.48907724,3.61811381,5.51791886,,4.00628505,3.5167854,3.74974456
3.81646013,3.81402479,9.70449113,,4.13913286,4.62080315,9.72848514,,4.83803574,4.88628683,5.03412623,,4.25194704,4.06663586,4.67289497
3.76028217,4.03775556,9.37580699,,4.33423993,4.79371021,9.18132252,,4.93223769,4.78793042,5.20844133,,4.51415287,4.26956631,4.23275252
4.46492703,4.94996359,9.88397617,,4.24818777,4.99384455,9.27348181,,4.11386083,3.6746376,4.87940213,,4.39936878,4.30327447,4.31724353
4.3426097,4.18904682,9.97603551,,3.90177978,3.62968834,8.82137859,,4.40283965,3.9573107,4.97905244,,4.03799487,2.96828488,3.6814202
3.76438669,4.5699725,9.51331694,,4.54719331,5.08456109,9.28500857,,4.93993951,4.45074773,5.47455732,,4.64882061,4.40536101,4.26870505
4.17165818,4.21588932,10.4657924,,3.96548615,4.31975745,8.94152977,,4.17469182,3.77404194,4.71447823,,4.11967487,3.76054462,3.97823335
4.15944435,4.17200996,9.72174071,,3.85507322,4.63417913,9.01023941,,4.42411386,3.92627159,5.28812209,,3.96096217,4.03341431,3.99717277
4.26957136,5.20003219,9.94244224,,4.78388481,5.09893556,10.0160895,,4.42847607,3.57739764,4.64919712,,4.91510273,4.46013453,4.97715592
4.0656025,3.69677182,9.80890155,,4.63775314,4.68927709,9.85485745,,4.29244944,3.36390371,5.24370553,,4.82372636,4.1486531,4.86233367
4.26144972,4.22165111,9.57870343,,3.94626626,4.20376156,9.00745848,,3.94024701,3.22006895,4.31393339,,4.10696746,3.57357151,3.95115405
4.26271693,5.19084627,9.80160512,,3.93229778,4.32173888,8.97849014,,4.40288522,3.40639735,5.04482818,,3.99375234,3.80337589,3.86483289
4.74446804,6.03383321,10.8927961,,4.32283618,5.43632521,9.44372935,,4.55665728,4.4484151,4.894682,,4.37187639,4.73172931,4.38580804
3.89500398,4.98860775,9.74266129,,4.56607633,4.60129539,9.90366142,,4.19996332,3.62770986,4.93248204,,4.71073277,3.88121815,4.79603935
4.11487743,3.85789032,10.079124,,4.14971279,3.93596742,9.15974596,,4.14059589,3.67262354,4.84725424,,4.28970362,3.42789552,4.08750341
